dataset,subset,model,metric,estimate
historical_lockbox_primary,similarity_stratum:>0.6,fine_tuned_nesso,calibration_intercept,-0.6838017091183987
historical_lockbox_primary,similarity_stratum:>0.6,fine_tuned_nesso,calibration_slope,1.108632304462122
historical_lockbox_primary,similarity_stratum:>0.6,established_2d_lightgbm,n,19.0
historical_lockbox_primary,similarity_stratum:>0.6,established_2d_lightgbm,mae,0.4240384209414406
historical_lockbox_primary,similarity_stratum:>0.6,established_2d_lightgbm,rmse,0.6359254955408198
historical_lockbox_primary,similarity_stratum:>0.6,established_2d_lightgbm,rae,0.3334739237536164
historical_lockbox_primary,similarity_stratum:>0.6,established_2d_lightgbm,pearson,0.9113908982932475
historical_lockbox_primary,similarity_stratum:>0.6,established_2d_lightgbm,spearman,0.8684210526315789
historical_lockbox_primary,similarity_stratum:>0.6,established_2d_lightgbm,bias,0.23767385258195112
historical_lockbox_primary,similarity_stratum:>0.6,established_2d_lightgbm,calibration_intercept,-0.784271845361717
historical_lockbox_primary,similarity_stratum:>0.6,established_2d_lightgbm,calibration_slope,1.1439296827472816
historical_lockbox_primary,assay_se_stratum:Q1_low,mean,n,179.0
historical_lockbox_primary,assay_se_stratum:Q1_low,mean,mae,1.0353383236595124
historical_lockbox_primary,assay_se_stratum:Q1_low,mean,rmse,1.1108927164402682
historical_lockbox_primary,assay_se_stratum:Q1_low,mean,rae,3.2572603840943595
historical_lockbox_primary,assay_se_stratum:Q1_low,mean,pearson,9.077904501164676e-16
historical_lockbox_primary,assay_se_stratum:Q1_low,mean,spearman,
historical_lockbox_primary,assay_se_stratum:Q1_low,mean,bias,-1.0164625319977536
historical_lockbox_primary,assay_se_stratum:Q1_low,mean,calibration_intercept,0.27699708036092124
historical_lockbox_primary,assay_se_stratum:Q1_low,mean,calibration_slope,1.1744106843245976
historical_lockbox_primary,assay_se_stratum:Q1_low,frozen_nesso,n,179.0
historical_lockbox_primary,assay_se_stratum:Q1_low,frozen_nesso,mae,0.4071935111731844
historical_lockbox_primary,assay_se_stratum:Q1_low,frozen_nesso,rmse,0.5273110519854375
historical_lockbox_primary,assay_se_stratum:Q1_low,frozen_nesso,rae,1.2810646165560893
historical_lockbox_primary,assay_se_stratum:Q1_low,frozen_nesso,pearson,0.14554843259483763
historical_lockbox_primary,assay_se_stratum:Q1_low,frozen_nesso,spearman,0.16389936764928756
historical_lockbox_primary,assay_se_stratum:Q1_low,frozen_nesso,bias,-0.13225072346368716
historical_lockbox_primary,assay_se_stratum:Q1_low,frozen_nesso,calibration_intercept,4.205404531230313
historical_lockbox_primary,assay_se_stratum:Q1_low,frozen_nesso,calibration_slope,0.2050841468050313
historical_lockbox_primary,assay_se_stratum:Q1_low,fine_tuned_nesso,n,179.0
historical_lockbox_primary,assay_se_stratum:Q1_low,fine_tuned_nesso,mae,0.55477463575419
historical_lockbox_primary,assay_se_stratum:Q1_low,fine_tuned_nesso,rmse,0.6928295993210949
historical_lockbox_primary,assay_se_stratum:Q1_low,fine_tuned_nesso,rae,1.7453670958062373
historical_lockbox_primary,assay_se_stratum:Q1_low,fine_tuned_nesso,pearson,0.2862735293599137
historical_lockbox_primary,assay_se_stratum:Q1_low,fine_tuned_nesso,spearman,0.19259216771469884
historical_lockbox_primary,assay_se_stratum:Q1_low,fine_tuned_nesso,bias,-0.5013455240223464
historical_lockbox_primary,assay_se_stratum:Q1_low,fine_tuned_nesso,calibration_intercept,3.4546841072822305
historical_lockbox_primary,assay_se_stratum:Q1_low,fine_tuned_nesso,calibration_slope,0.37888673457114797
historical_lockbox_primary,assay_se_stratum:Q1_low,established_2d_lightgbm,n,179.0
historical_lockbox_primary,assay_se_stratum:Q1_low,established_2d_lightgbm,mae,0.43834316327543593
historical_lockbox_primary,assay_se_stratum:Q1_low,established_2d_lightgbm,rmse,0.5652330503392498
historical_lockbox_primary,assay_se_stratum:Q1_low,established_2d_lightgbm,rae,1.379064010041646
historical_lockbox_primary,assay_se_stratum:Q1_low,established_2d_lightgbm,pearson,0.5273184614638211
historical_lockbox_primary,assay_se_stratum:Q1_low,established_2d_lightgbm,spearman,0.5026686024805848
historical_lockbox_primary,assay_se_stratum:Q1_low,established_2d_lightgbm,bias,-0.3917376044778514
historical_lockbox_primary,assay_se_stratum:Q1_low,established_2d_lightgbm,calibration_intercept,2.240782952785415
historical_lockbox_primary,assay_se_stratum:Q1_low,established_2d_lightgbm,calibration_slope,0.6198914621698972
historical_lockbox_primary,assay_se_stratum:Q2,mean,n,179.0
historical_lockbox_primary,assay_se_stratum:Q2,mean,mae,0.7153272138396463
historical_lockbox_primary,assay_se_stratum:Q2,mean,rmse,0.8022727448937276
historical_lockbox_primary,assay_se_stratum:Q2,mean,rae,1.9684985307963743
historical_lockbox_primary,assay_se_stratum:Q2,mean,pearson,-1.4392595045315524e-15
historical_lockbox_primary,assay_se_stratum:Q2,mean,spearman,
historical_lockbox_primary,assay_se_stratum:Q2,mean,bias,-0.6355966102100441
historical_lockbox_primary,assay_se_stratum:Q2,mean,calibration_intercept,0.256926001515166
historical_lockbox_primary,assay_se_stratum:Q2,mean,calibration_slope,1.0893134356039145
historical_lockbox_primary,assay_se_stratum:Q2,frozen_nesso,n,179.0
historical_lockbox_primary,assay_se_stratum:Q2,frozen_nesso,mae,0.4256067508379888
historical_lockbox_primary,assay_se_stratum:Q2,frozen_nesso,rmse,0.5607951062356422
historical_lockbox_primary,assay_se_stratum:Q2,frozen_nesso,rae,1.1712210125832136
historical_lockbox_primary,assay_se_stratum:Q2,frozen_nesso,pearson,0.257416352600099
historical_lockbox_primary,assay_se_stratum:Q2,frozen_nesso,spearman,0.19712383075697779
historical_lockbox_primary,assay_se_stratum:Q2,frozen_nesso,bias,0.2155333262569833
historical_lockbox_primary,assay_se_stratum:Q2,frozen_nesso,calibration_intercept,2.9682648807315872
historical_lockbox_primary,assay_se_stratum:Q2,frozen_nesso,calibration_slope,0.3746129456027881
historical_lockbox_primary,assay_se_stratum:Q2,fine_tuned_nesso,n,179.0
historical_lockbox_primary,assay_se_stratum:Q2,fine_tuned_nesso,mae,0.3928421530726257
historical_lockbox_primary,assay_se_stratum:Q2,fine_tuned_nesso,rmse,0.5118974576741363
historical_lockbox_primary,assay_se_stratum:Q2,fine_tuned_nesso,rae,1.0810565936775607
historical_lockbox_primary,assay_se_stratum:Q2,fine_tuned_nesso,pearson,0.48884205324227115
historical_lockbox_primary,assay_se_stratum:Q2,fine_tuned_nesso,spearman,0.39531589338947515
historical_lockbox_primary,assay_se_stratum:Q2,fine_tuned_nesso,bias,-0.2208247899441341
historical_lockbox_primary,assay_se_stratum:Q2,fine_tuned_nesso,calibration_intercept,2.19169540252643
historical_lockbox_primary,assay_se_stratum:Q2,fine_tuned_nesso,calibration_slope,0.5765726605620751
historical_lockbox_primary,assay_se_stratum:Q2,established_2d_lightgbm,n,179.0
historical_lockbox_primary,assay_se_stratum:Q2,established_2d_lightgbm,mae,0.3357187616215068
historical_lockbox_primary,assay_se_stratum:Q2,established_2d_lightgbm,rmse,0.459605646397276
historical_lockbox_primary,assay_se_stratum:Q2,established_2d_lightgbm,rae,0.9238595655621997
historical_lockbox_primary,assay_se_stratum:Q2,established_2d_lightgbm,pearson,0.6237022780176608
historical_lockbox_primary,assay_se_stratum:Q2,established_2d_lightgbm,spearman,0.5646887131118998
historical_lockbox_primary,assay_se_stratum:Q2,established_2d_lightgbm,bias,-0.17850640820069094
historical_lockbox_primary,assay_se_stratum:Q2,established_2d_lightgbm,calibration_intercept,1.9295935294591748
historical_lockbox_primary,assay_se_stratum:Q2,established_2d_lightgbm,calibration_slope,0.6271811529273682
historical_lockbox_primary,assay_se_stratum:Q3,mean,n,177.0
historical_lockbox_primary,assay_se_stratum:Q3,mean,mae,0.5313749190352511
historical_lockbox_primary,assay_se_stratum:Q3,mean,rmse,0.6133177595092967
historical_lockbox_primary,assay_se_stratum:Q3,mean,rae,1.0959159075349618
historical_lockbox_primary,assay_se_stratum:Q3,mean,pearson,-4.02194367827358e-16
historical_lockbox_primary,assay_se_stratum:Q3,mean,spearman,
historical_lockbox_primary,assay_se_stratum:Q3,mean,bias,-0.1579456617518804
historical_lockbox_primary,assay_se_stratum:Q3,mean,calibration_intercept,0.23175449285864336
historical_lockbox_primary,assay_se_stratum:Q3,mean,calibration_slope,0.9825914128725894
historical_lockbox_primary,assay_se_stratum:Q3,frozen_nesso,n,177.0
historical_lockbox_primary,assay_se_stratum:Q3,frozen_nesso,mae,0.6576435028248587
historical_lockbox_primary,assay_se_stratum:Q3,frozen_nesso,rmse,0.8388623994483076
historical_lockbox_primary,assay_se_stratum:Q3,frozen_nesso,rae,1.3563342009843034
historical_lockbox_primary,assay_se_stratum:Q3,frozen_nesso,pearson,0.2960616993976478
historical_lockbox_primary,assay_se_stratum:Q3,frozen_nesso,spearman,0.22282603731397327
historical_lockbox_primary,assay_se_stratum:Q3,frozen_nesso,bias,0.6086321073446327
historical_lockbox_primary,assay_se_stratum:Q3,frozen_nesso,calibration_intercept,1.3554085876187694
historical_lockbox_primary,assay_se_stratum:Q3,frozen_nesso,calibration_slope,0.607691835819907
historical_lockbox_primary,assay_se_stratum:Q3,fine_tuned_nesso,n,177.0
historical_lockbox_primary,assay_se_stratum:Q3,fine_tuned_nesso,mae,0.4445844751412429
historical_lockbox_primary,assay_se_stratum:Q3,fine_tuned_nesso,rmse,0.5679456279881091
historical_lockbox_primary,assay_se_stratum:Q3,fine_tuned_nesso,rae,0.9169179445559181
historical_lockbox_primary,assay_se_stratum:Q3,fine_tuned_nesso,pearson,0.46902330212104193
historical_lockbox_primary,assay_se_stratum:Q3,fine_tuned_nesso,spearman,0.38438976626158267
historical_lockbox_primary,assay_se_stratum:Q3,fine_tuned_nesso,bias,-0.01910620960451979
historical_lockbox_primary,assay_se_stratum:Q3,fine_tuned_nesso,calibration_intercept,1.9518848247813383
historical_lockbox_primary,assay_se_stratum:Q3,fine_tuned_nesso,calibration_slope,0.5585886699318461
historical_lockbox_primary,assay_se_stratum:Q3,established_2d_lightgbm,n,177.0
historical_lockbox_primary,assay_se_stratum:Q3,established_2d_lightgbm,mae,0.4189251248019584
historical_lockbox_primary,assay_se_stratum:Q3,established_2d_lightgbm,rmse,0.5604949957302163
historical_lockbox_primary,assay_se_stratum:Q3,established_2d_lightgbm,rae,0.8639977008513616
historical_lockbox_primary,assay_se_stratum:Q3,established_2d_lightgbm,pearson,0.6211652096343079
historical_lockbox_primary,assay_se_stratum:Q3,established_2d_lightgbm,spearman,0.5249649811830855
historical_lockbox_primary,assay_se_stratum:Q3,established_2d_lightgbm,bias,-0.02584643722224652
historical_lockbox_primary,assay_se_stratum:Q3,established_2d_lightgbm,calibration_intercept,2.033887610544386
historical_lockbox_primary,assay_se_stratum:Q3,established_2d_lightgbm,calibration_slope,0.5406930446524396
historical_lockbox_primary,assay_se_stratum:Q4_high,mean,n,179.0
historical_lockbox_primary,assay_se_stratum:Q4_high,mean,mae,1.3666766960912786
historical_lockbox_primary,assay_se_stratum:Q4_high,mean,rmse,1.589747115071414
historical_lockbox_primary,assay_se_stratum:Q4_high,mean,rae,1.78965564391119
historical_lockbox_primary,assay_se_stratum:Q4_high,mean,pearson,-8.84273507063493e-17
historical_lockbox_primary,assay_se_stratum:Q4_high,mean,spearman,
historical_lockbox_primary,assay_se_stratum:Q4_high,mean,bias,1.3022525518011292
historical_lockbox_primary,assay_se_stratum:Q4_high,mean,calibration_intercept,0.15480417570480476
historical_lockbox_primary,assay_se_stratum:Q4_high,mean,calibration_slope,0.6563378851823951
historical_lockbox_primary,assay_se_stratum:Q4_high,frozen_nesso,n,179.0
historical_lockbox_primary,assay_se_stratum:Q4_high,frozen_nesso,mae,1.9333381290502794
historical_lockbox_primary,assay_se_stratum:Q4_high,frozen_nesso,rmse,2.1497286091895202
historical_lockbox_primary,assay_se_stratum:Q4_high,frozen_nesso,rae,2.5316956849701366
historical_lockbox_primary,assay_se_stratum:Q4_high,frozen_nesso,pearson,0.08573991240167961
historical_lockbox_primary,assay_se_stratum:Q4_high,frozen_nesso,spearman,0.08338507720294516
historical_lockbox_primary,assay_se_stratum:Q4_high,frozen_nesso,bias,1.9296569569832402
historical_lockbox_primary,assay_se_stratum:Q4_high,frozen_nesso,calibration_intercept,1.841949828033414
historical_lockbox_primary,assay_se_stratum:Q4_high,frozen_nesso,calibration_slope,0.22509704323294125
historical_lockbox_primary,assay_se_stratum:Q4_high,fine_tuned_nesso,n,179.0
historical_lockbox_primary,assay_se_stratum:Q4_high,fine_tuned_nesso,mae,1.0112786899441342
historical_lockbox_primary,assay_se_stratum:Q4_high,fine_tuned_nesso,rmse,1.2721470909947146
historical_lockbox_primary,assay_se_stratum:Q4_high,fine_tuned_nesso,rae,1.3242639025029201
historical_lockbox_primary,assay_se_stratum:Q4_high,fine_tuned_nesso,pearson,0.4417171812043429
historical_lockbox_primary,assay_se_stratum:Q4_high,fine_tuned_nesso,spearman,0.4096372687014883
historical_lockbox_primary,assay_se_stratum:Q4_high,fine_tuned_nesso,bias,0.8755180094972068
historical_lockbox_primary,assay_se_stratum:Q4_high,fine_tuned_nesso,calibration_intercept,1.0874328225337304
historical_lockbox_primary,assay_se_stratum:Q4_high,fine_tuned_nesso,calibration_slope,0.4852032543655025
historical_lockbox_primary,assay_se_stratum:Q4_high,established_2d_lightgbm,n,179.0
historical_lockbox_primary,assay_se_stratum:Q4_high,established_2d_lightgbm,mae,0.7166965567577358
historical_lockbox_primary,assay_se_stratum:Q4_high,established_2d_lightgbm,rmse,0.9787879960094626
historical_lockbox_primary,assay_se_stratum:Q4_high,established_2d_lightgbm,rae,0.9385102134554377
historical_lockbox_primary,assay_se_stratum:Q4_high,established_2d_lightgbm,pearson,0.6364746658703728
historical_lockbox_primary,assay_se_stratum:Q4_high,established_2d_lightgbm,spearman,0.58702636790212
historical_lockbox_primary,assay_se_stratum:Q4_high,established_2d_lightgbm,bias,0.6105221929660741
historical_lockbox_primary,assay_se_stratum:Q4_high,established_2d_lightgbm,calibration_intercept,0.6015054572185793
historical_lockbox_primary,assay_se_stratum:Q4_high,established_2d_lightgbm,calibration_slope,0.6583974757450693
historical_lockbox_primary,charge_stratum:negative,mean,n,27.0
historical_lockbox_primary,charge_stratum:negative,mean,mae,1.3917376580976684
historical_lockbox_primary,charge_stratum:negative,mean,rmse,1.5853240483383217
historical_lockbox_primary,charge_stratum:negative,mean,rae,1.5421443270302475
historical_lockbox_primary,charge_stratum:negative,mean,pearson,
historical_lockbox_primary,charge_stratum:negative,mean,spearman,
historical_lockbox_primary,charge_stratum:negative,mean,bias,1.1879425993906179
historical_lockbox_primary,charge_stratum:negative,mean,calibration_intercept,3.0518518518518527
historical_lockbox_primary,charge_stratum:negative,mean,calibration_slope,
historical_lockbox_primary,charge_stratum:negative,frozen_nesso,n,27.0
historical_lockbox_primary,charge_stratum:negative,frozen_nesso,mae,1.860683833333333
historical_lockbox_primary,charge_stratum:negative,frozen_nesso,rmse,2.0303329602046745
historical_lockbox_primary,charge_stratum:negative,frozen_nesso,rae,2.061770047879616
historical_lockbox_primary,charge_stratum:negative,frozen_nesso,pearson,0.6670531613839836
historical_lockbox_primary,charge_stratum:negative,frozen_nesso,spearman,0.6343101343101343
historical_lockbox_primary,charge_stratum:negative,frozen_nesso,bias,1.860683833333333
historical_lockbox_primary,charge_stratum:negative,frozen_nesso,calibration_intercept,-4.1120080547975
historical_lockbox_primary,charge_stratum:negative,frozen_nesso,calibration_slope,1.4582814997667142
historical_lockbox_primary,charge_stratum:negative,fine_tuned_nesso,n,27.0
historical_lockbox_primary,charge_stratum:negative,fine_tuned_nesso,mae,0.7608980814814813
historical_lockbox_primary,charge_stratum:negative,fine_tuned_nesso,rmse,0.9720127073000054
historical_lockbox_primary,charge_stratum:negative,fine_tuned_nesso,rae,0.8431292010943906
historical_lockbox_primary,charge_stratum:negative,fine_tuned_nesso,pearson,0.6922569504675163
historical_lockbox_primary,charge_stratum:negative,fine_tuned_nesso,spearman,0.7081807081807082
historical_lockbox_primary,charge_stratum:negative,fine_tuned_nesso,bias,0.5738346962962964
historical_lockbox_primary,charge_stratum:negative,fine_tuned_nesso,calibration_intercept,0.22073729954349408
historical_lockbox_primary,charge_stratum:negative,fine_tuned_nesso,calibration_slope,0.7808492308179192
historical_lockbox_primary,charge_stratum:negative,established_2d_lightgbm,n,27.0
historical_lockbox_primary,charge_stratum:negative,established_2d_lightgbm,mae,0.43525183266131967
historical_lockbox_primary,charge_stratum:negative,established_2d_lightgbm,rmse,0.5016590514410237
historical_lockbox_primary,charge_stratum:negative,established_2d_lightgbm,rae,0.48228999241541554
historical_lockbox_primary,charge_stratum:negative,established_2d_lightgbm,pearson,0.8861666644304856
historical_lockbox_primary,charge_stratum:negative,established_2d_lightgbm,spearman,0.7942612942612942
historical_lockbox_primary,charge_stratum:negative,established_2d_lightgbm,bias,0.08647113246512445
historical_lockbox_primary,charge_stratum:negative,established_2d_lightgbm,calibration_intercept,-0.4101760715419953
historical_lockbox_primary,charge_stratum:negative,established_2d_lightgbm,calibration_slope,1.1031458332027992
historical_lockbox_primary,charge_stratum:neutral,mean,n,587.0
historical_lockbox_primary,charge_stratum:neutral,mean,mae,0.8600785601546946
historical_lockbox_primary,charge_stratum:neutral,mean,rmse,1.0242646181009454
historical_lockbox_primary,charge_stratum:neutral,mean,rae,1.1410897369368282
historical_lockbox_primary,charge_stratum:neutral,mean,pearson,
historical_lockbox_primary,charge_stratum:neutral,mean,spearman,
historical_lockbox_primary,charge_stratum:neutral,mean,bias,-0.28570810412379927
historical_lockbox_primary,charge_stratum:neutral,mean,calibration_intercept,4.525502555366269
historical_lockbox_primary,charge_stratum:neutral,mean,calibration_slope,
historical_lockbox_primary,charge_stratum:neutral,frozen_nesso,n,587.0
historical_lockbox_primary,charge_stratum:neutral,frozen_nesso,mae,0.7341626666098807
historical_lockbox_primary,charge_stratum:neutral,frozen_nesso,rmse,1.0673572277591168
historical_lockbox_primary,charge_stratum:neutral,frozen_nesso,rae,0.974033678923506
historical_lockbox_primary,charge_stratum:neutral,frozen_nesso,pearson,0.3257577948388389
historical_lockbox_primary,charge_stratum:neutral,frozen_nesso,spearman,0.3335781501722882
historical_lockbox_primary,charge_stratum:neutral,frozen_nesso,bias,0.5238608764906303
historical_lockbox_primary,charge_stratum:neutral,frozen_nesso,calibration_intercept,-0.5130959047366324
historical_lockbox_primary,charge_stratum:neutral,frozen_nesso,calibration_slope,0.9978680536865144
historical_lockbox_primary,charge_stratum:neutral,fine_tuned_nesso,n,587.0
historical_lockbox_primary,charge_stratum:neutral,fine_tuned_nesso,mae,0.5708819316865418
historical_lockbox_primary,charge_stratum:neutral,fine_tuned_nesso,rmse,0.7917721383276668
historical_lockbox_primary,charge_stratum:neutral,fine_tuned_nesso,rae,0.7574046644448593
historical_lockbox_primary,charge_stratum:neutral,fine_tuned_nesso,pearson,0.5945678874161993
historical_lockbox_primary,charge_stratum:neutral,fine_tuned_nesso,spearman,0.5502347050138519
historical_lockbox_primary,charge_stratum:neutral,fine_tuned_nesso,bias,0.004438224020442916
historical_lockbox_primary,charge_stratum:neutral,fine_tuned_nesso,calibration_intercept,-0.31554141046867634
historical_lockbox_primary,charge_stratum:neutral,fine_tuned_nesso,calibration_slope,1.0686770979134863
historical_lockbox_primary,charge_stratum:neutral,established_2d_lightgbm,n,587.0
historical_lockbox_primary,charge_stratum:neutral,established_2d_lightgbm,mae,0.4689048336497805
historical_lockbox_primary,charge_stratum:neutral,established_2d_lightgbm,rmse,0.666201095060685
historical_lockbox_primary,charge_stratum:neutral,established_2d_lightgbm,rae,0.6221088608249905
historical_lockbox_primary,charge_stratum:neutral,established_2d_lightgbm,pearson,0.7360170921347925
historical_lockbox_primary,charge_stratum:neutral,established_2d_lightgbm,spearman,0.6974739870462814
historical_lockbox_primary,charge_stratum:neutral,established_2d_lightgbm,bias,-0.008097287809166449
historical_lockbox_primary,charge_stratum:neutral,established_2d_lightgbm,calibration_intercept,-0.11667811484379344
historical_lockbox_primary,charge_stratum:neutral,established_2d_lightgbm,calibration_slope,1.0276210335940112
historical_lockbox_primary,charge_stratum:positive,mean,n,100.0
historical_lockbox_primary,charge_stratum:positive,mean,mae,1.0961458890248494
historical_lockbox_primary,charge_stratum:positive,mean,rmse,1.3091546696000542
historical_lockbox_primary,charge_stratum:positive,mean,rae,0.9860814497649817
historical_lockbox_primary,charge_stratum:positive,mean,pearson,-5.563994082457091e-16
historical_lockbox_primary,charge_stratum:positive,mean,spearman,
historical_lockbox_primary,charge_stratum:positive,mean,bias,0.45064445124246993
historical_lockbox_primary,charge_stratum:positive,mean,calibration_intercept,0.19968268111628112
historical_lockbox_primary,charge_stratum:positive,mean,calibration_slope,0.8466135234060286
historical_lockbox_primary,charge_stratum:positive,frozen_nesso,n,100.0
historical_lockbox_primary,charge_stratum:positive,frozen_nesso,mae,1.303497232
historical_lockbox_primary,charge_stratum:positive,frozen_nesso,rmse,1.6667227752185227
historical_lockbox_primary,charge_stratum:positive,frozen_nesso,rae,1.1726125629487827
historical_lockbox_primary,charge_stratum:positive,frozen_nesso,pearson,0.08613714636062927
historical_lockbox_primary,charge_stratum:positive,frozen_nesso,spearman,0.10004110633718001
historical_lockbox_primary,charge_stratum:positive,frozen_nesso,bias,1.1029926620000001
historical_lockbox_primary,charge_stratum:positive,frozen_nesso,calibration_intercept,2.3277412222969076
historical_lockbox_primary,charge_stratum:positive,frozen_nesso,calibration_slope,0.2987257074603872
historical_lockbox_primary,charge_stratum:positive,fine_tuned_nesso,n,100.0
historical_lockbox_primary,charge_stratum:positive,fine_tuned_nesso,mae,0.736818007
historical_lockbox_primary,charge_stratum:positive,fine_tuned_nesso,rmse,0.9279275545769141
historical_lockbox_primary,charge_stratum:positive,fine_tuned_nesso,rae,0.6628338215106269
historical_lockbox_primary,charge_stratum:positive,fine_tuned_nesso,pearson,0.6585135302152052
historical_lockbox_primary,charge_stratum:positive,fine_tuned_nesso,spearman,0.6417189003886401
historical_lockbox_primary,charge_stratum:positive,fine_tuned_nesso,bias,0.05968664099999999
historical_lockbox_primary,charge_stratum:positive,fine_tuned_nesso,calibration_intercept,-0.27428883905242035
historical_lockbox_primary,charge_stratum:positive,fine_tuned_nesso,calibration_slope,1.0557576790260088
historical_lockbox_primary,charge_stratum:positive,established_2d_lightgbm,n,100.0
historical_lockbox_primary,charge_stratum:positive,established_2d_lightgbm,mae,0.5399657847185735
historical_lockbox_primary,charge_stratum:positive,established_2d_lightgbm,rmse,0.7400839603142538
historical_lockbox_primary,charge_stratum:positive,established_2d_lightgbm,rae,0.48574760818786084
historical_lockbox_primary,charge_stratum:positive,established_2d_lightgbm,pearson,0.802547262681114
historical_lockbox_primary,charge_stratum:positive,established_2d_lightgbm,spearman,0.7762915497930938
historical_lockbox_primary,charge_stratum:positive,established_2d_lightgbm,bias,0.05053362250552869
historical_lockbox_primary,charge_stratum:positive,established_2d_lightgbm,calibration_intercept,-0.4186612253055728
historical_lockbox_primary,charge_stratum:positive,established_2d_lightgbm,calibration_slope,1.0958744623234942
public_challenge,"potency_stratum:(4,5]",mean,n,159.0
public_challenge,"potency_stratum:(4,5]",mean,mae,0.4090426211619196
public_challenge,"potency_stratum:(4,5]",mean,rmse,0.46261658433978536
public_challenge,"potency_stratum:(4,5]",mean,rae,1.8947380340972904
public_challenge,"potency_stratum:(4,5]",mean,pearson,
public_challenge,"potency_stratum:(4,5]",mean,spearman,
public_challenge,"potency_stratum:(4,5]",mean,bias,-0.3836726750316761
public_challenge,"potency_stratum:(4,5]",mean,calibration_intercept,4.647389937106918
public_challenge,"potency_stratum:(4,5]",mean,calibration_slope,
public_challenge,"potency_stratum:(4,5]",frozen_nesso,n,159.0
public_challenge,"potency_stratum:(4,5]",frozen_nesso,mae,0.3597262660377358
public_challenge,"potency_stratum:(4,5]",frozen_nesso,rmse,0.46078421070952164
public_challenge,"potency_stratum:(4,5]",frozen_nesso,rae,1.6662983338738482
public_challenge,"potency_stratum:(4,5]",frozen_nesso,pearson,0.153371091604216
public_challenge,"potency_stratum:(4,5]",frozen_nesso,spearman,0.15425276650424077
public_challenge,"potency_stratum:(4,5]",frozen_nesso,bias,0.30916996163522004
public_challenge,"potency_stratum:(4,5]",frozen_nesso,calibration_intercept,3.910294618769169
public_challenge,"potency_stratum:(4,5]",frozen_nesso,calibration_slope,0.148711068441805
public_challenge,"potency_stratum:(4,5]",fine_tuned_nesso,n,159.0
public_challenge,"potency_stratum:(4,5]",fine_tuned_nesso,mae,0.2960016169811321
public_challenge,"potency_stratum:(4,5]",fine_tuned_nesso,rmse,0.371062415525231
public_challenge,"potency_stratum:(4,5]",fine_tuned_nesso,rae,1.3711175628967978
public_challenge,"potency_stratum:(4,5]",fine_tuned_nesso,pearson,0.3691752747371032
public_challenge,"potency_stratum:(4,5]",fine_tuned_nesso,spearman,0.3685857704324759
public_challenge,"potency_stratum:(4,5]",fine_tuned_nesso,bias,-0.04367362201257865
public_challenge,"potency_stratum:(4,5]",fine_tuned_nesso,calibration_intercept,3.4754376986249467
public_challenge,"potency_stratum:(4,5]",fine_tuned_nesso,calibration_slope,0.25456656280914985
public_challenge,"potency_stratum:(4,5]",established_2d_challenge,n,159.0
public_challenge,"potency_stratum:(4,5]",established_2d_challenge,mae,0.37688559919269055
public_challenge,"potency_stratum:(4,5]",established_2d_challenge,rmse,0.47032003539237
public_challenge,"potency_stratum:(4,5]",established_2d_challenge,rae,1.7457825721570988
public_challenge,"potency_stratum:(4,5]",established_2d_challenge,pearson,0.3760263483238779
public_challenge,"potency_stratum:(4,5]",established_2d_challenge,spearman,0.3701860391361935
public_challenge,"potency_stratum:(4,5]",established_2d_challenge,bias,-0.034413811666489526
public_challenge,"potency_stratum:(4,5]",established_2d_challenge,calibration_intercept,3.751578356917101
public_challenge,"potency_stratum:(4,5]",established_2d_challenge,calibration_slope,0.19419384705883122
public_challenge,"potency_stratum:(5,6]",mean,n,223.0
public_challenge,"potency_stratum:(5,6]",mean,mae,1.168210989045834
public_challenge,"potency_stratum:(5,6]",mean,rmse,1.1975788221825245
public_challenge,"potency_stratum:(5,6]",mean,rae,5.2687729080989065
public_challenge,"potency_stratum:(5,6]",mean,pearson,-2.462968897956723e-15
public_challenge,"potency_stratum:(5,6]",mean,spearman,
public_challenge,"potency_stratum:(5,6]",mean,bias,-1.168210989045834
public_challenge,"potency_stratum:(5,6]",mean,calibration_intercept,0.28321849756208345
public_challenge,"potency_stratum:(5,6]",mean,calibration_slope,1.2075635969944698
public_challenge,"potency_stratum:(5,6]",frozen_nesso,n,223.0
public_challenge,"potency_stratum:(5,6]",frozen_nesso,mae,0.3565041484304933
public_challenge,"potency_stratum:(5,6]",frozen_nesso,rmse,0.43498821285120576
public_challenge,"potency_stratum:(5,6]",frozen_nesso,rae,1.6078768445840728
public_challenge,"potency_stratum:(5,6]",frozen_nesso,pearson,0.2203187603801314
public_challenge,"potency_stratum:(5,6]",frozen_nesso,spearman,0.23249729892647047
public_challenge,"potency_stratum:(5,6]",frozen_nesso,bias,-0.2784296417040359
public_challenge,"potency_stratum:(5,6]",frozen_nesso,calibration_intercept,4.329940982993653
public_challenge,"potency_stratum:(5,6]",frozen_nesso,calibration_slope,0.21383284476176032
public_challenge,"potency_stratum:(5,6]",fine_tuned_nesso,n,223.0
public_challenge,"potency_stratum:(5,6]",fine_tuned_nesso,mae,0.48032483991031394
public_challenge,"potency_stratum:(5,6]",fine_tuned_nesso,rmse,0.5681029348662047
public_challenge,"potency_stratum:(5,6]",fine_tuned_nesso,rae,2.16632314482287
public_challenge,"potency_stratum:(5,6]",fine_tuned_nesso,pearson,0.27158052916757336
