split,isoform,recipe,subgroup,fold,n,mae,bias,spearman,pred_sd,y_sd
butina,CYP2C9,inhibitor,MW>=215,3,260,0.5000883238304554,0.01494968261531347,0.5676331124606986,0.46794274244541456,0.7744892128577033
butina,CYP2C9,inhibitor,MW>=215,4,261,0.45733661975734435,-0.027623410254562924,0.5953753011926215,0.46071233359454533,0.7229249621117418
butina,CYP2C9,inhibitor_nesso,all,pooled,1285,0.4659450423657274,0.0006262638626342451,0.618609651689865,0.4935272398883327,0.7819900948636752
butina,CYP2C9,inhibitor_nesso,all,0,270,0.42933239196133094,0.009869753765785541,0.648432305884397,0.48927747487604434,0.7496073879715701
butina,CYP2C9,inhibitor_nesso,all,1,256,0.5125276140544377,0.058866424654728494,0.6198822671091782,0.5272371030999896,0.8609161292861246
butina,CYP2C9,inhibitor_nesso,all,2,238,0.4984065869598164,-0.07949264460825298,0.5889184761346942,0.49571778349719847,0.7971188685967859
butina,CYP2C9,inhibitor_nesso,all,3,260,0.4552570120775947,0.0026890521877300138,0.6330141433589708,0.4853783177950719,0.7744892128577033
butina,CYP2C9,inhibitor_nesso,all,4,261,0.4391761439687869,0.004943320624777079,0.6155344523862555,0.46454689656604287,0.7229249621117418
butina,CYP2C9,inhibitor_nesso,MW<215,pooled,11,0.682507597636666,0.25037354507460013,0.4909090909090909,0.4269426619174632,0.9386606309393731
butina,CYP2C9,inhibitor_nesso,MW<215,0,2,0.34499403867900225,0.29154445008701413,,0.023165145320998004,0.36815918400000025
butina,CYP2C9,inhibitor_nesso,MW<215,1,4,0.9764613530844042,0.7625832969271309,0.39999999999999997,0.2675147814743946,0.8929525937299255
butina,CYP2C9,inhibitor_nesso,MW<215,2,5,0.5823500168615412,-0.17586261841239006,0.6,0.4590389817138239,0.873854081622527
butina,CYP2C9,inhibitor_nesso,MW>=215,pooled,1274,0.46407519298740685,-0.0015301098369981127,0.6127007830142754,0.4837485008116554,0.7706301137888346
butina,CYP2C9,inhibitor_nesso,MW>=215,0,268,0.4299617826574677,0.00776770379323906,0.6425640894562316,0.48851394630473116,0.7480046707137831
butina,CYP2C9,inhibitor_nesso,MW>=215,1,252,0.5051635864507874,0.04769631557103958,0.6049785424460637,0.5083711471052083,0.826129776963525
butina,CYP2C9,inhibitor_nesso,MW>=215,2,233,0.496605225803127,-0.07742461941932301,0.5776032832048815,0.4667489087415448,0.7801531391420929
butina,CYP2C9,inhibitor_nesso,MW>=215,3,260,0.4552570120775947,0.0026890521877300138,0.6330141433589708,0.4853783177950719,0.7744892128577033
butina,CYP2C9,inhibitor_nesso,MW>=215,4,261,0.4391761439687869,0.004943320624777079,0.6155344523862555,0.46454689656604287,0.7229249621117418
butina,CYP2C9,interaction,all,pooled,1285,0.5347661317423147,0.0006114254109315547,0.423673113067253,0.3541476162856089,0.7819900948636752
butina,CYP2C9,interaction,all,0,270,0.5063312450889096,0.007536104254177181,0.4527966394905584,0.3359763267228655,0.7496073879715701
butina,CYP2C9,interaction,all,1,256,0.5802992144411927,0.026781647156451364,0.4462005035477225,0.3920871858710239,0.8609161292861246
butina,CYP2C9,interaction,all,2,238,0.5525223835700966,-0.0790494155220353,0.42921945008075796,0.42229568321800265,0.7971188685967859
butina,CYP2C9,interaction,all,3,260,0.5195303334977611,-0.013558644829421356,0.486572514158721,0.2977798655752639,0.7744892128577033
butina,CYP2C9,interaction,all,4,261,0.5185066291908911,0.05453578690521696,0.3206802059921302,0.303256647012791,0.7229249621117418
butina,CYP2C9,interaction,MW<215,pooled,11,0.8685104972107335,-0.16229081215460542,0.3545454545454546,0.6962044364175111,0.9386606309393731
butina,CYP2C9,interaction,MW<215,0,2,0.36284059828769655,0.36284059828769655,,0.11922247692400334,0.36815918400000025
butina,CYP2C9,interaction,MW<215,1,4,0.8793973026380772,0.36098276292862463,-0.19999999999999998,0.3074190389786164,0.8929525937299255
butina,CYP2C9,interaction,MW<215,2,5,1.062069012438073,-0.7909622363981103,0.7,0.6827762275707516,0.873854081622527
butina,CYP2C9,interaction,MW>=215,pooled,1274,0.5318845084925873,0.0020179596442289724,0.41417369219728506,0.3209596596791168,0.7706301137888346
butina,CYP2C9,interaction,MW>=215,0,268,0.5074020708113067,0.004884578179300169,0.4436827599191295,0.3341986001353112,0.7480046707137831
butina,CYP2C9,interaction,MW>=215,1,252,0.5755516257396549,0.021476867541020035,0.4242049307006869,0.33982617556167877,0.826129776963525
butina,CYP2C9,interaction,MW>=215,2,233,0.5415879065557624,-0.06377231636160453,0.412080729196313,0.3230735400774067,0.7801531391420929
butina,CYP2C9,interaction,MW>=215,3,260,0.5195303334977611,-0.013558644829421356,0.486572514158721,0.2977798655752639,0.7744892128577033
butina,CYP2C9,interaction,MW>=215,4,261,0.5185066291908911,0.05453578690521696,0.3206802059921302,0.303256647012791,0.7229249621117418
butina,CYP2C9,median,all,pooled,1285,0.5919519698517509,0.03894871210311274,0.008920644352817971,0.005952880858631869,0.7819900948636752
butina,CYP2C9,median,all,0,270,0.5715214432888889,0.021184039992592243,,8.881784197001252e-16,0.7496073879715701
butina,CYP2C9,median,all,1,256,0.6516904118671875,0.08864677708593777,,0.0,0.8609161292861246
butina,CYP2C9,median,all,2,238,0.6061485181890757,0.02436270985294083,,8.881784197001252e-16,0.7971188685967859
butina,CYP2C9,median,all,3,260,0.5959204903653845,0.03152095828846163,,0.0,0.7744892128577033
butina,CYP2C9,median,all,4,261,0.5375941429482758,0.029279905059386824,,0.0,0.7229249621117418
butina,CYP2C9,median,MW<215,pooled,11,1.3698847395454543,1.3679628799090906,0.17654696590094993,0.0027665987047888604,0.9386606309393731
butina,CYP2C9,median,MW<215,0,2,0.8828467409999996,0.8828467409999996,,0.0,0.36815918400000025
butina,CYP2C9,median,MW<215,1,4,1.9818318962500001,1.9818318962500001,,0.0,0.8929525937299255
butina,CYP2C9,median,MW<215,2,5,1.0751422136,1.0709141223999996,,0.0,0.873854081622527
butina,CYP2C9,median,MW>=215,pooled,1274,0.5852351249014914,0.02747370751452109,0.013782092712845417,0.005965930281478142,0.7706301137888346
butina,CYP2C9,median,MW>=215,0,268,0.5691981201716417,0.014753721328357852,,8.881784197001252e-16,0.7480046707137831
butina,CYP2C9,median,MW>=215,1,252,0.6305770549722223,0.058596219638889176,,0.0,0.826129776963525
butina,CYP2C9,median,MW>=215,2,233,0.5960842757982832,0.0019045250343344218,,0.0,0.7801531391420929
butina,CYP2C9,median,MW>=215,3,260,0.5959204903653845,0.03152095828846163,,0.0,0.7744892128577033
butina,CYP2C9,median,MW>=215,4,261,0.5375941429482758,0.029279905059386824,,0.0,0.7229249621117418
butina,CYP2C9,mw,all,pooled,1285,0.5778119093479066,0.0006070076439602521,0.21129572449597572,0.19226758450664097,0.7819900948636752
butina,CYP2C9,mw,all,0,270,0.5571189742380218,-0.03400551345745173,0.29520065844659266,0.18613559401916885,0.7496073879715701
butina,CYP2C9,mw,all,1,256,0.6191534920351355,0.049313989965770105,0.3190906228216404,0.17368835594316107,0.8609161292861246
butina,CYP2C9,mw,all,2,238,0.5880092532950995,-0.03355745136009647,0.1968347899394081,0.20606831756982008,0.7971188685967859
butina,CYP2C9,mw,all,3,260,0.5884287982724972,0.0040651965060834756,0.13675499034364663,0.20954187701343388,0.7744892128577033
butina,CYP2C9,mw,all,4,261,0.5387938569797572,0.016348024355881258,0.1253671897978491,0.18179581652814908,0.7229249621117418
butina,CYP2C9,mw,MW<215,pooled,11,0.9278000393409158,0.6173534147332268,-0.10000000000000002,0.17865441921091302,0.9386606309393731
butina,CYP2C9,mw,MW<215,0,2,0.3640577769042759,0.2491697800617918,,0.004101407095724374,0.36815918400000025
butina,CYP2C9,mw,MW<215,1,4,1.401557560401434,1.2657769531422292,0.0,0.16571661464133938,0.8929525937299255
butina,CYP2C9,mw,MW<215,2,5,0.774290927467157,0.24588803787459917,0.39999999999999997,0.19255896994217228,0.873854081622527
butina,CYP2C9,mw,MW>=215,pooled,1274,0.5747900338142151,-0.004718118319918811,0.19742316649062394,0.18063987780292326,0.7706301137888346
butina,CYP2C9,mw,MW>=215,0,268,0.558559729442005,-0.03611876191655057,0.2833902051972698,0.17996911303829288,0.7480046707137831
butina,CYP2C9,mw,MW>=215,1,252,0.606734379838845,0.030005054042334244,0.2916248847310133,0.151083142952959,0.826129776963525
butina,CYP2C9,mw,MW>=215,2,233,0.5840117924759564,-0.03955413567843757,0.16849711729875289,0.17228179846655728,0.7801531391420929
butina,CYP2C9,mw,MW>=215,3,260,0.5884287982724972,0.0040651965060834756,0.13675499034364663,0.20954187701343388,0.7744892128577033
butina,CYP2C9,mw,MW>=215,4,261,0.5387938569797572,0.016348024355881258,0.1253671897978491,0.18179581652814908,0.7229249621117418
butina,CYP2C9,native,all,pooled,1285,0.6263591802623542,0.37064104033633677,0.38807334546365807,0.24726185300718193,0.7819900948636752
butina,CYP2C9,native,all,0,270,0.6173716287748535,0.3805265006784201,0.40639514945335325,0.2450662487954921,0.7496073879715701
butina,CYP2C9,native,all,1,256,0.6759309266560125,0.40125584886314525,0.3992039082169832,0.2681959391376481,0.8609161292861246
butina,CYP2C9,native,all,2,238,0.6098644183201141,0.3210780235030451,0.38497952011692876,0.2620277211947685,0.7971188685967859
butina,CYP2C9,native,all,3,260,0.6025353206952873,0.3487025703833994,0.4702757323446977,0.22789939660058425,0.7744892128577033
butina,CYP2C9,native,all,4,261,0.6258083321954546,0.39743619328216706,0.2703579214503142,0.22694132437794065,0.7229249621117418
butina,CYP2C9,native,MW<215,pooled,11,1.142125134549225,1.0398855224887114,0.38181818181818183,0.3749373177687914,0.9386606309393731
butina,CYP2C9,native,MW<215,0,2,1.175081690787979,1.175081690787979,,0.0955285131931305,0.36815918400000025
butina,CYP2C9,native,MW<215,1,4,1.4772278218947905,1.4772278218947905,-0.19999999999999998,0.15743279828414283,0.8929525937299255
butina,CYP2C9,native,MW<215,2,5,0.8608603621772705,0.6359332156441405,0.6,0.31431804806243135,0.873854081622527
butina,CYP2C9,native,MW>=215,pooled,1274,0.6219059420385272,0.3648626342894952,0.3795500125241952,0.23811196920859345,0.7706301137888346
butina,CYP2C9,native,MW>=215,0,268,0.6132096133866959,0.3745969843343189,0.4044451315952712,0.2457716332907615,0.7480046707137831
butina,CYP2C9,native,MW>=215,1,252,0.6632119283188891,0.3841769286562937,0.3751813750081549,0.24881423390510576,0.826129776963525
butina,CYP2C9,native,MW>=215,2,233,0.6044782392673854,0.3143214743154679,0.36532674567305323,0.2372265467980884,0.7801531391420929
butina,CYP2C9,native,MW>=215,3,260,0.6025353206952873,0.3487025703833994,0.4702757323446977,0.22789939660058425,0.7744892128577033
butina,CYP2C9,native,MW>=215,4,261,0.6258083321954546,0.39743619328216706,0.2703579214503142,0.22694132437794065,0.7229249621117418
butina,CYP2C9,nesso,all,pooled,1285,0.5470826693198126,0.001004669089309472,0.3856001719728872,0.3201269772128268,0.7819900948636752
butina,CYP2C9,nesso,all,0,270,0.5192836088465289,0.021642523739879245,0.40639514945335325,0.3153162601401475,0.7496073879715701
butina,CYP2C9,nesso,all,1,256,0.5952847168762967,0.03337259696309372,0.3992039082169832,0.3345531890009641,0.8609161292861246
butina,CYP2C9,nesso,all,2,238,0.5629312232162459,-0.07275376321190292,0.38497952011692876,0.347408618475508,0.7971188685967859
butina,CYP2C9,nesso,all,3,260,0.5271748355317403,-0.030111738428124483,0.4702757323446977,0.2777083325022898,0.7744892128577033
butina,CYP2C9,nesso,all,4,261,0.533941301928527,0.04616314629574153,0.2703579214503142,0.31389012600009997,0.7229249621117418
butina,CYP2C9,nesso,MW<215,pooled,11,0.8852186667260685,0.47644733397165934,0.38181818181818183,0.487809505073567,0.9386606309393731
butina,CYP2C9,nesso,MW<215,0,2,0.7969608608553751,0.7969608608553751,,0.12291245189762234,0.36815918400000025
butina,CYP2C9,nesso,MW<215,1,4,1.1562385188167488,0.907149051658932,-0.19999999999999998,0.19638494486030775,0.8929525937299255
butina,CYP2C9,nesso,MW<215,2,5,0.7037059074018015,0.0036805490683549102,0.6,0.41673758158634017,0.873854081622527
butina,CYP2C9,nesso,MW>=215,pooled,1274,0.5441631277409518,-0.003100408864933741,0.37707608174697765,0.30824122624703826,0.7706301137888346
butina,CYP2C9,nesso,MW>=215,0,268,0.5172113905479554,0.01585656600021137,0.4044451315952712,0.31622384819889643,0.7480046707137831
butina,CYP2C9,nesso,MW>=215,1,252,0.5863806882740673,0.01950312942823914,0.3751813750081549,0.31037604704022853,0.826129776963525
butina,CYP2C9,nesso,MW>=215,2,233,0.5599103072465986,-0.07439398450547069,0.36532674567305323,0.3145260604986889,0.7801531391420929
butina,CYP2C9,nesso,MW>=215,3,260,0.5271748355317403,-0.030111738428124483,0.4702757323446977,0.2777083325022898,0.7744892128577033
butina,CYP2C9,nesso,MW>=215,4,261,0.533941301928527,0.04616314629574153,0.2703579214503142,0.31389012600009997,0.7229249621117418
butina,CYP2D6,additive,all,pooled,1493,0.6191089029970168,0.0002627779500354852,0.21483000718542825,0.1812749351792983,0.9157893015336759
butina,CYP2D6,additive,all,0,312,0.6303081573458269,0.01263968023500158,0.19014879186129302,0.18115826528042003,0.91882467932955
butina,CYP2D6,additive,all,1,306,0.7023915003864071,0.02492989573007159,0.16441752863905218,0.1891984397502809,1.0135091775064726
butina,CYP2D6,additive,all,2,300,0.5963946706842517,0.013993304607259041,0.25069478549761665,0.1865766109514873,0.9123148060287606
butina,CYP2D6,additive,all,3,301,0.626622403355392,0.013834259159792223,0.28038282986072915,0.18123727346425678,0.9243683074930279
butina,CYP2D6,additive,all,4,274,0.5299631509093397,-0.07132081838173211,0.22527224600217302,0.16085068818197412,0.7783494142558752
butina,CYP2D6,additive,MW<215,pooled,21,0.392576356050842,0.15306487674087044,0.44935064935064933,0.226616833458795,0.7212378841858248
butina,CYP2D6,additive,MW<215,0,4,0.13687778808490147,0.10587088898568053,0.39999999999999997,0.1384689526300276,0.16409256588346133
butina,CYP2D6,additive,MW<215,1,6,0.6595036321752178,0.3338527477116453,0.6571428571428573,0.14044164051216396,1.1356487585603212
butina,CYP2D6,additive,MW<215,2,3,0.059108107000205,0.059108107000205,1.0,0.14502365231184686,0.17635636205279903
butina,CYP2D6,additive,MW<215,3,6,0.4230925975918372,0.17317286542508223,0.3142857142857143,0.26400327112086125,0.5322801025494177
butina,CYP2D6,additive,MW<215,4,2,0.5118453125625653,-0.21429957210271144,,0.0072647565625652,0.5045805560000001
butina,CYP2D6,additive,MW>=215,pooled,1472,0.6223406852564392,-0.0019171432963011555,0.2117679005957319,0.18054256166505694,0.9181034046265178
butina,CYP2D6,additive,MW>=215,0,308,0.6367163439596052,0.011428885316161586,0.1873385145577676,0.1816305474798899,0.9245457354527202
butina,CYP2D6,additive,MW>=215,1,300,0.703249257750631,0.018751438690440114,0.15867820753563927,0.1899113504669207,1.0096145938864272
butina,CYP2D6,additive,MW>=215,2,297,0.6018218076911612,0.01353759953258282,0.24234270878566183,0.1858061346991413,0.9163931523983826
butina,CYP2D6,additive,MW>=215,3,295,0.6307619926251592,0.010593473947616837,0.27989660362541724,0.17753485325179436,0.9306298113644649
butina,CYP2D6,additive,MW>=215,4,272,0.5300963703089483,-0.07026950401613667,0.22697125969320453,0.16140295289615225,0.7799563416045139
butina,CYP2D6,inhibitor,all,pooled,1493,0.5908315872898751,-0.00019869582510482597,0.39777404466570426,0.33322344100885387,0.9157893015336759
butina,CYP2D6,inhibitor,all,0,312,0.5742984330434311,0.009591272224704728,0.4293991350174127,0.3201391179523872,0.91882467932955
butina,CYP2D6,inhibitor,all,1,306,0.6525047613143736,0.045372456858798225,0.4142784299066987,0.3163279477070515,1.0135091775064726
butina,CYP2D6,inhibitor,all,2,300,0.6035243696818041,0.0068765061602312294,0.3299076656407293,0.3533674332932911,0.9123148060287606
butina,CYP2D6,inhibitor,all,3,301,0.5978398818924925,-0.018261840770575303,0.41146465424303097,0.32672115352876047,0.9243683074930279
butina,CYP2D6,inhibitor,all,4,274,0.5191856802841357,-0.05014320940112352,0.41311768523447356,0.3480471769558116,0.7783494142558752
butina,CYP2D6,inhibitor,MW<215,pooled,21,0.43740895261623064,0.03217147815955592,0.4974025974025974,0.34584014794594164,0.7212378841858248
butina,CYP2D6,inhibitor,MW<215,0,4,0.3063923368457888,-0.1140622362950614,-0.6000000000000001,0.20977294739508442,0.16409256588346133
butina,CYP2D6,inhibitor,MW<215,1,6,0.6641659974851192,0.12194249349473833,0.942857142857143,0.22622807441781528,1.1356487585603212
butina,CYP2D6,inhibitor,MW<215,2,3,0.2437809180989484,0.11105283376025395,1.0,0.4737073257008575,0.17635636205279903
butina,CYP2D6,inhibitor,MW<215,3,6,0.3193477648244687,-0.010072379860127581,0.6571428571428573,0.3692579056297963,0.5322801025494177
butina,CYP2D6,inhibitor,MW<215,4,2,0.6637966647016587,0.06373540172124681,,0.1592161087016586,0.5045805560000001
butina,CYP2D6,inhibitor,MW>=215,pooled,1472,0.5930203612899746,-0.0006604985789620772,0.3961229833331959,0.33276945932266416,0.9181034046265178
butina,CYP2D6,inhibitor,MW>=215,0,308,0.5777777329940498,0.011197161945740653,0.43307566852046786,0.3205376496612226,0.9245457354527202
butina,CYP2D6,inhibitor,MW>=215,1,300,0.6522715365909587,0.04384105612607942,0.41125968066311847,0.31529942959500323,1.0096145938864272
butina,CYP2D6,inhibitor,MW>=215,2,297,0.6071581419200147,0.005824220022857269,0.32423821014425047,0.3516358868758855,0.9163931523983826
butina,CYP2D6,inhibitor,MW>=215,3,295,0.6035041283413337,-0.018428406077228475,0.40487580281769153,0.32579036871241623,0.9306298113644649
butina,CYP2D6,inhibitor,MW>=215,4,272,0.5181223642222421,-0.050980552129964475,0.4175937476892544,0.34855846874523366,0.7799563416045139
butina,CYP2D6,inhibitor_nesso,all,pooled,1493,0.5912987279147707,-0.0006309998427762661,0.40386009596152855,0.341080457601434,0.9157893015336759
butina,CYP2D6,inhibitor_nesso,all,0,312,0.5797427196432426,0.013144080881809187,0.424023615146757,0.3338099915340452,0.91882467932955
butina,CYP2D6,inhibitor_nesso,all,1,306,0.6584948161418996,0.03898461953811834,0.3978692817437757,0.3254176873942124,1.0135091775064726
butina,CYP2D6,inhibitor_nesso,all,2,300,0.6044983831726505,-0.000244877175796141,0.3518914654607273,0.36057463660093825,0.9123148060287606
butina,CYP2D6,inhibitor_nesso,all,3,301,0.5934749400500566,-0.008589921799886496,0.43315086576752987,0.3351556446344758,0.9243683074930279
butina,CYP2D6,inhibitor_nesso,all,4,274,0.512570754021085,-0.05223832103849989,0.4165793330756835,0.3481776854250891,0.7783494142558752
butina,CYP2D6,inhibitor_nesso,MW<215,pooled,21,0.4742592938033618,-0.06294383987774348,0.5285714285714286,0.39137712975530153,0.7212378841858248
butina,CYP2D6,inhibitor_nesso,MW<215,0,4,0.26406947257410596,-0.2038156796423387,-0.6000000000000001,0.18768132582395403,0.16409256588346133
butina,CYP2D6,inhibitor_nesso,MW<215,1,6,0.747491996198249,-0.007839987265538065,0.8285714285714287,0.25255594908718965,1.1356487585603212
butina,CYP2D6,inhibitor_nesso,MW<215,2,3,0.33992854631775976,-0.058567595378164285,1.0,0.5166951091956997,0.17635636205279903
butina,CYP2D6,inhibitor_nesso,MW<215,3,6,0.34877283374511725,-0.026649488140998212,0.6,0.4353288021072608,0.5322801025494177
butina,CYP2D6,inhibitor_nesso,MW<215,4,2,0.6528963304803481,-0.06195914014477388,,0.14831577448034805,0.5045805560000001
butina,CYP2D6,inhibitor_nesso,MW>=215,pooled,1472,0.5929684481025014,0.00025797409793997997,0.40217374750052715,0.33940351945739305,0.9181034046265178
butina,CYP2D6,inhibitor_nesso,MW>=215,0,308,0.5838423722025821,0.01596174010939552,0.42781983204487234,0.3336456538097999,0.9245457354527202
butina,CYP2D6,inhibitor_nesso,MW>=215,1,300,0.6567148725407728,0.03992111167419147,0.3964324048044978,0.3215261164717742,1.0096145938864272
butina,CYP2D6,inhibitor_nesso,MW>=215,2,297,0.6071708057671444,0.00034424118988433635,0.3457214078019447,0.3573010379664949,0.9163931523983826
butina,CYP2D6,inhibitor_nesso,MW>=215,3,295,0.5984519320426995,-0.008222608586168962,0.4266815933886152,0.3328021404626573,0.9306298113644649
butina,CYP2D6,inhibitor_nesso,MW>=215,4,272,0.5115389483118258,-0.05216684442742434,0.42125575748323735,0.3491317706212323,0.7799563416045139
butina,CYP2D6,interaction,all,pooled,1493,0.6209921726850187,8.682059482092221e-07,0.21031895990232194,0.18401801995852524,0.9157893015336759
butina,CYP2D6,interaction,all,0,312,0.6320493583512646,0.013043644222314287,0.18544259434718943,0.18478504035998253,0.91882467932955
butina,CYP2D6,interaction,all,1,306,0.7062714822101899,0.02453005474041958,0.15562368269783486,0.1947192706589531,1.0135091775064726
butina,CYP2D6,interaction,all,2,300,0.5979339482035014,0.01742978621409514,0.24464360715119055,0.18699118610789184,0.9123148060287606
butina,CYP2D6,interaction,all,3,301,0.6301043966209134,0.009907952717077373,0.27141537039889113,0.1803870854291165,0.9243683074930279
butina,CYP2D6,interaction,all,4,274,0.5283986591710762,-0.07221075601649125,0.2333599247467861,0.16716572738971763,0.7783494142558752
butina,CYP2D6,interaction,MW<215,pooled,21,0.47724004448389723,0.24211229993730188,0.3064935064935065,0.1059418057732186,0.7212378841858248
butina,CYP2D6,interaction,MW<215,0,4,0.1948396828552541,0.1948396828552541,1.0,0.06482513933699477,0.16409256588346133
butina,CYP2D6,interaction,MW<215,1,6,0.7408999207865444,0.4809064729791441,0.2571428571428572,0.06348763572449544,1.1356487585603212
butina,CYP2D6,interaction,MW<215,2,3,0.2170678308400665,0.2170678308400665,1.0,0.05787258643051645,0.17635636205279903
butina,CYP2D6,interaction,MW<215,3,6,0.5187675593002727,0.17511620141732007,0.3142857142857143,0.0706079466370263,0.5322801025494177
butina,CYP2D6,interaction,MW<215,4,2,0.5167369148498624,-0.14116998581833062,,0.012156358849862325,0.5045805560000001
butina,CYP2D6,interaction,MW>=215,pooled,1472,0.6230429842965836,-0.003453167165219197,0.21186724517807995,0.18451599972365262,0.9181034046265178
butina,CYP2D6,interaction,MW>=215,0,308,0.637727406084979,0.01068265670760079,0.1864226346374286,0.18540800637043536,0.9245457354527202
butina,CYP2D6,interaction,MW>=215,1,300,0.7055789134386626,0.015402526375645076,0.1567612973477483,0.19595888741253642,1.0096145938864272
butina,CYP2D6,interaction,MW>=215,2,297,0.6017810807021219,0.015413240308782298,0.2415786744645805,0.18777572937902018,0.9163931523983826
butina,CYP2D6,interaction,MW>=215,3,295,0.6323688746681131,0.006547784946902944,0.27733413108715776,0.18022125866462385,0.9306298113644649
butina,CYP2D6,interaction,MW>=215,4,272,0.528484407291085,-0.0717037028561836,0.2347920150177584,0.1677504796913803,0.7799563416045139
butina,CYP2D6,median,all,pooled,1493,0.6304724493663765,-0.05662183174413906,-0.014423730421233408,0.012804805875940429,0.9157893015336759
butina,CYP2D6,median,all,0,312,0.6315241556762822,-0.035172104791666235,,8.881784197001252e-16,0.91882467932955
butina,CYP2D6,median,all,1,306,0.700884888862745,-0.03170123124836571,,8.881784197001252e-16,1.0135091775064726
butina,CYP2D6,median,all,2,300,0.6185340149266667,-0.040329205913332916,,8.881784197001252e-16,0.9123148060287606
butina,CYP2D6,median,all,3,301,0.648756302345515,-0.06568154624584756,,8.881784197001252e-16,0.9243683074930279
butina,CYP2D6,median,all,4,274,0.5436248279452555,-0.11676355526642292,,8.881784197001252e-16,0.7783494142558752
butina,CYP2D6,median,MW<215,pooled,21,0.44640372547619056,0.08855110261904772,0.19841047290520816,0.011545709314441738,0.7212378841858248
butina,CYP2D6,median,MW<215,0,4,0.12818314875000003,0.036945201250000226,,0.0,0.16409256588346133
butina,CYP2D6,median,MW<215,1,6,0.7192640875000001,0.32730609450000037,,8.881784197001252e-16,1.1356487585603212
butina,CYP2D6,median,MW<215,2,3,0.23537989900000036,0.2091417403333337,,0.0,0.17635636205279903
butina,CYP2D6,median,MW<215,3,6,0.471810051,-0.07334971600000036,,8.881784197001252e-16,0.5322801025494177
butina,CYP2D6,median,MW<215,4,2,0.5045805560000001,-0.21968557099999986,,0.0,0.5045805560000001
butina,CYP2D6,median,MW>=215,pooled,1472,0.6330984298023098,-0.058692913008831275,-0.015421364892984648,0.01282101770815938,0.9181034046265178
butina,CYP2D6,median,MW>=215,0,308,0.6380610518701298,-0.03610869318181776,,0.0,0.9245457354527202
butina,CYP2D6,median,MW>=215,1,300,0.7005173048900001,-0.03888137776333303,,8.881784197001252e-16,1.0096145938864272
butina,CYP2D6,median,MW>=215,2,297,0.6224042585218854,-0.042849114461279036,,0.0,0.9163931523983826
butina,CYP2D6,median,MW>=215,3,295,0.6523552091525424,-0.0655255834711868,,0.0,0.9306298113644649
butina,CYP2D6,median,MW>=215,4,272,0.5439119181801471,-0.11600677573897013,,1.7763568394002505e-15,0.7799563416045139
butina,CYP2D6,mw,all,pooled,1493,0.6309309459703482,0.0006355601753718814,0.08261844329111599,0.07986796867768832,0.9157893015336759
butina,CYP2D6,mw,all,0,312,0.6395837185003586,0.004524668886929276,0.05934576000474602,0.0773074650863383,0.91882467932955
butina,CYP2D6,mw,all,1,306,0.700090909619721,0.03506274765458925,0.0820414463439047,0.07866636744890947,1.0135091775064726
butina,CYP2D6,mw,all,2,300,0.6164288948298482,0.03437667453192262,0.12346653510966188,0.08662596198165505,0.9123148060287606
butina,CYP2D6,mw,all,3,301,0.6492286500287769,-0.008440386600933474,0.08388011337066566,0.08337003388057952,0.9243683074930279
butina,CYP2D6,mw,all,4,274,0.5396185098918501,-0.06921332892661254,0.07735461700503503,0.07015473065984545,0.7783494142558752
butina,CYP2D6,mw,MW<215,pooled,21,0.5781648462240432,0.38035063344026776,-0.21818181818181817,0.03190229362009121,0.7212378841858248
butina,CYP2D6,mw,MW<215,0,4,0.32569421670230225,0.32569421670230225,0.39999999999999997,0.03283965132748305,0.16409256588346133
butina,CYP2D6,mw,MW<215,1,6,0.8117087222690212,0.634095265201282,-0.3142857142857143,0.03888255921670581,1.1356487585603212
butina,CYP2D6,mw,MW<215,2,3,0.5049854711170901,0.5049854711170901,-1.0,0.027940090686945137,0.17635636205279903
butina,CYP2D6,mw,MW<215,3,6,0.5706008188857791,0.21215245224488802,0.08571428571428573,0.011092636030363612,0.5322801025494177
butina,CYP2D6,mw,MW<215,4,2,0.5149356218078132,0.04607185870406161,,0.01035506580781309,0.5045805560000001
butina,CYP2D6,mw,MW>=215,pooled,1472,0.6316837232085767,-0.004781570625282205,0.089935445186102,0.07517317961207545,0.9181034046265178
butina,CYP2D6,mw,MW>=215,0,308,0.6436602055366969,0.0003536357984179501,0.06195876869801582,0.07227757073328116,0.9245457354527202
butina,CYP2D6,mw,MW>=215,1,300,0.697858553366735,0.023082097303655395,0.09060379418063033,0.07146076934723393,1.0096145938864272
butina,CYP2D6,mw,MW>=215,2,297,0.6175545859784619,0.029623050323991637,0.13866224063233326,0.08410126005406529,0.9163931523983826
butina,CYP2D6,mw,MW>=215,3,295,0.6508278601537194,-0.012927020611356971,0.09331021713745723,0.0775122554913201,0.9306298113644649
butina,CYP2D6,mw,MW>=215,4,272,0.5398000017159975,-0.07006101412977926,0.07821515884780719,0.06785577792502494,0.7799563416045139
butina,CYP2D6,native,all,pooled,1493,0.7631709596155352,0.4896615606711345,0.20414876358343018,0.32184866501479115,0.9157893015336759
butina,CYP2D6,native,all,0,312,0.772979196539936,0.5040715547971458,0.17990942416941205,0.3250175232226546,0.91882467932955
butina,CYP2D6,native,all,1,306,0.8253020329018425,0.5014428546915674,0.14797278125219224,0.3172606352527415,1.0135091775064726
butina,CYP2D6,native,all,2,300,0.7539252356672482,0.49166538451393704,0.21355170613006813,0.3411815709937751,0.9123148060287606
