budget,method,subset,fold,n,mae,weighted_mae,spearman,bias,weight_sum,coverage_80,coverage_90
500,head_only,lt215,2,70,1.5446031569072178,1.363714800402344,0.12751772003804046,1.5092275849751065,164.74475022204064,0.22857142857142856,0.5857142857142857
500,head_only,lt215,3,43,1.312142353279646,1.2169551454777197,0.21781655532351726,1.2986565299366795,106.06580514623882,0.37209302325581395,0.8604651162790697
500,head_only,lt215,4,49,1.6104573415250194,1.429301648479276,0.0339398288510318,1.5981861820999457,113.82116709697485,0.3877551020408163,0.7142857142857143
500,head_only,gt215,0,630,0.6931745188879589,0.5494175721047092,0.38525414077363274,0.370221693977477,4390.826157095322,0.8539682539682539,0.9396825396825397
500,head_only,gt215,1,633,0.7405939289239248,0.5483964152198578,0.3884915501484758,0.3671776367830725,4409.270140899351,0.7377567140600316,0.8751974723538705
500,head_only,gt215,2,599,0.7725812206045415,0.5571250396245074,0.3854494794124543,0.43167359395098814,4200.937134878037,0.7779632721202003,0.8714524207011686
500,head_only,gt215,3,625,0.7466739435882569,0.57462612264461,0.4206832658560098,0.40144414866638184,4337.602881333003,0.7568,0.9248
500,head_only,gt215,4,620,0.7422772474135123,0.5564159010019767,0.34530054646232533,0.40592639186305385,4271.846265057767,0.8516129032258064,0.9193548387096774
500,head_plus_lora,full,0,669,0.7085494885351983,0.5540958757996427,0.5156653853117988,0.3796487077219782,4496.998999397697,0.8056801195814649,0.9387144992526159
500,head_plus_lora,full,1,669,0.7409489753770273,0.542774698103155,0.5244963044443907,0.38137604676874437,4503.669508077221,0.6860986547085202,0.866965620328849
500,head_plus_lora,full,2,669,0.8071566714299635,0.5677238094230915,0.5607239337372613,0.48645250058138495,4365.681885100077,0.7309417040358744,0.852017937219731
500,head_plus_lora,full,3,668,0.7510099764926705,0.573898677704325,0.5410745766401143,0.3991750942875525,4443.668686479243,0.7544910179640718,0.9011976047904192
500,head_plus_lora,full,4,669,0.7750029209661554,0.5671130908946506,0.49553638305220227,0.4567597886585869,4385.667432154742,0.820627802690583,0.9088191330343797
500,head_plus_lora,lt215,0,39,1.2951616319020587,1.0770037435340012,-0.03401842821696161,1.143937528805855,106.17284230237523,0.358974358974359,0.7948717948717948
500,head_plus_lora,lt215,1,36,1.3690064186520046,1.13313033240793,0.0494335752738789,1.2585115517510308,94.3993671778704,0.2777777777777778,0.5277777777777778
500,head_plus_lora,lt215,2,70,1.3701648344312396,1.2212580681297376,0.10352611935570842,1.2461916234152657,164.74475022204064,0.37142857142857144,0.6714285714285714
500,head_plus_lora,lt215,3,43,1.1820283055859941,1.1431927631743286,0.18322571540043445,0.8196489697833392,106.06580514623882,0.46511627906976744,0.7674418604651163
