split,n_train,method,n_cells,wmae_cell_mean,wmae_cell_median,wmae_cell_min,wmae_cell_max,weighted_error_sum,weight_sum,raw_mae,bias,fit_seconds_mean,fit_seconds_median,fit_seconds_sum,coverage80,coverage90,width90,wmae_pooled
random,25,repr_ridge,50,0.7489314403276985,0.6448197964850159,0.5860388014303747,3.192183539031092,166068.26944390434,221956.86511208978,1.0201462485190298,0.2743318524279445,0.014437000779798837,0.014174812000419479,0.7218500389899418,0.8374712010955667,1.0,inf,0.7482006441208237
random,25,scalar_ridge,50,0.6621818230182736,0.6555143709288456,0.590012651483576,0.8267385375629908,146959.78538507494,221956.86511208978,0.8743935167821433,0.4057714883171524,0.008498019978796947,0.008338930001627887,0.42490099893984734,0.8232416333252778,1.0,inf,0.6621096640144886
random,25,weighted_mean,50,0.6686335806967427,0.6643572256128161,0.6125403991947681,0.7837694532212335,148395.63996539352,221956.86511208978,0.9004930032890934,0.4431113547560706,0.004032093500500196,0.003127750002022367,0.20160467502500978,0.8322423762340789,1.0,inf,0.6685787343881104
random,50,dual_head,50,0.6063335771987698,0.6085133406019176,0.5669308235683168,0.6463101469960726,134553.65624636292,221956.86511208978,0.833264601891932,0.505289137799858,1.050949288940028,1.0155020829988644,52.5474644470014,0.8158688005155608,0.9087514209249662,4.6942434392293295,0.6062153390858732
random,50,head_lora,50,0.6116983888356381,0.613460329409266,0.5783370085739767,0.6406468451269444,135749.00108626086,221956.86511208978,0.8520642933833067,0.5455374190274189,0.435196978759559,0.42317379400265054,21.75984893797795,0.8149731031211122,0.9064205221843309,4.771603131612142,0.6116008217078875
random,50,head_pretrained,50,0.606952126853285,0.6074734407941058,0.5597123715027751,0.6802149868164354,134687.56270930174,221956.86511208978,0.8354756374324533,0.5109580929804266,0.531153148360172,0.509355908503494,26.557657418008603,0.8162585143614117,0.9077642025366308,4.689963981882731,0.6068186385732361
random,50,head_random,50,0.6068055998951705,0.6077075733711197,0.5572615124115052,0.7113662796969882,134649.32609843055,221956.86511208978,0.8181810694983743,0.428476883235025,0.5492270344388817,0.5543751789955422,27.461351721944084,0.8267554576944766,0.9132377845206447,4.665440226236979,0.6066463681149564
random,50,morgan_knn,50,0.6615225684892064,0.6545397057840469,0.6015340038024191,0.7989084447273739,146825.5041860472,221956.86511208978,0.8781453282502768,0.433729597040602,0.02268285557955096,0.021156488000997342,1.134142778977548,0.8161827018608523,0.9050835101098252,4.676683160435529,0.6615046761986807
random,50,morgan_lightgbm,50,0.73020213008974,0.7228094136511456,0.6281797563117022,0.8935533254466171,162065.40164116403,221956.86511208978,0.8749380128584933,0.18973915304700004,0.05800416694110026,0.05224682499829214,2.9002083470550133,0.8107125211460487,0.8995267312907816,4.28489193130334,0.7301662039573313
random,50,morgan_ridge,50,0.6593275021129926,0.6636214940395053,0.5968825227913207,0.7261577879460168,146326.200286408,221956.86511208978,0.8872098219477788,0.4291995282825033,0.027496085500097252,0.02715602050011512,1.3748042750048626,0.8250882539853029,0.904274903108581,4.714134870942304,0.659255122442427
random,50,native_continuous,50,0.6281179747720238,0.6268309037012993,0.6149302166120247,0.6406698429719125,139400.2716412424,221956.86511208978,0.9149953661992477,0.7130435856931061,0.0032886709794547643,0.0032343564998882357,0.1644335489727382,0.8135950072948274,0.9009462688971833,5.058175212860108,0.628051182696441
random,50,repr_mlp,50,1.46813222761997,1.2367376442011462,0.7505119344805853,3.57105893484214,325718.3394383556,221956.86511208978,1.7496107839346622,-0.3165535467531243,0.2341690434206248,0.22485370799768134,11.70845217103124,0.8308239127126912,0.9104632886692982,19.34804930908283,1.4674848614115428
random,50,repr_ridge,50,0.7449971415997844,0.6318312302688687,0.5855458403638337,5.387853804797429,165248.6390650866,221956.86511208978,1.0674297085651643,0.12047661957908325,0.01830751448047522,0.01799361250596121,0.915375724023761,0.8345346079142163,0.9113904030504014,28.317516123498248,0.7445078978820271
random,50,scalar_ridge,50,0.6456875287955414,0.6380243656253596,0.5782047310351927,0.7364406224007568,143302.92435866452,221956.86511208978,0.8502372132545303,0.3904361730297984,0.008908934519859031,0.008728931505174842,0.44544672599295154,0.8330978401940514,0.9095052048369628,4.647588909189547,0.6456341158282963
random,50,weighted_mean,50,0.6597064730588703,0.663132735021696,0.6115354971206612,0.7261335109964216,146409.2058490458,221956.86511208978,0.8931075395061786,0.445312968993596,0.003589939919766039,0.003080121001403313,0.17949699598830193,0.8252377308163941,0.9044239324042498,4.758373292887001,0.6596290940363936
random,100,dual_head,50,0.5930263955747183,0.5930150991475407,0.5471562329940243,0.649923885518598,131604.4304487239,221956.86511208978,0.7972634874215868,0.43762906776517496,1.5242360015192389,1.5412870125001064,76.21180007596195,0.8095556868326128,0.9116916838967805,4.356002572059632,0.5929279564399269
random,100,head_lora,50,0.6033871182501909,0.6039571885455062,0.5646793138537188,0.6406074106004699,133909.03429285236,221956.86511208978,0.8255189227733445,0.48369915669560065,0.6263657817602507,0.6792848954937654,31.318289088012534,0.81042641175049,0.9074451545339813,4.428018948491414,0.6033110722897773
random,100,head_pretrained,50,0.5914534859807294,0.5913235256573677,0.5478604262702597,0.6362744224489012,131255.48854033928,221956.86511208978,0.7975775575573443,0.4405967627995857,0.7739115649399173,0.7884368534996611,38.695578246995865,0.8097358645936826,0.9112727012343026,4.36224654045105,0.5913558405776471
random,100,head_random,50,0.6054279053569366,0.5958191784676345,0.5503038397750211,0.8559407634500451,134365.79534826125,221956.86511208978,0.7967330230714983,0.3682748782824843,0.7233485772188578,0.7316990605031606,36.16742886094289,0.8110887641756845,0.9097172023665674,4.286062605667114,0.6053689543705061
random,100,morgan_knn,50,0.641300645182303,0.6429496715550153,0.5921601811578816,0.700679064113857,142329.91499931965,221956.86511208978,0.8405082974589422,0.393174961680014,0.0337668596200092,0.029959593994135503,1.68834298100046,0.8173121022528933,0.9111881170394637,4.478047349613375,0.6412503390126817
random,100,morgan_lightgbm,50,0.6579265391727911,0.6483403736169371,0.6108350970593313,0.720456954020533,146020.87097918696,221956.86511208978,0.8397870330044896,0.3177360663515059,0.08092196869962208,0.07845316299972183,4.046098434981104,0.821369145117836,0.9170400454695989,4.4332376003956675,0.6578794979170632
random,100,morgan_ridge,50,0.6564418598688687,0.6555241138479333,0.6007348962506941,0.8772100913135953,145685.19467328268,221956.86511208978,0.8623439345094094,0.36811498030251877,0.05281516549985099,0.05022012349763827,2.6407582749925496,0.8196964814765089,0.9088484018510066,4.607499889580754,0.6563671486336349
random,100,native_continuous,50,0.6281179747720238,0.6268309037012993,0.6149302166120247,0.6406698429719125,139400.2716412424,221956.86511208978,0.9149953661992477,0.7130435856931061,0.0031480108408868546,0.00310921500204131,0.15740054204434273,0.8141647646411214,0.909715098950082,4.997932593536377,0.628051182696441
random,100,repr_mlp,50,0.9533469405515631,0.9145736940967264,0.6685422040648586,1.90733078778522,211595.9928070079,221956.86511208978,1.194585985174961,-0.08822331269395367,0.2888855004398647,0.2932419415010372,14.444275021993235,0.8220454606482103,0.9260805295239117,7.042830921634038,0.9533203341115419
random,100,repr_ridge,50,0.6281987184509269,0.6248459686587562,0.5684150048434741,0.8178285724825848,139432.73903798507,221956.86511208978,0.8359823736892098,0.3317485632765223,0.029222214160399745,0.02764437149744481,1.4611107080199872,0.8048685588464327,0.9118428166089346,4.6855535615561115,0.6281974606533146
random,100,scalar_ridge,50,0.6222989390195302,0.6215620331058618,0.5604319833871046,0.7002642763178811,138117.8166944132,221956.86511208978,0.8180659009632453,0.3558305698672561,0.00878762990141695,0.00865026549945469,0.43938149507084745,0.814069976638651,0.9103129167673621,4.428184330640193,0.6222732359490784
random,100,weighted_mean,50,0.6590164929768865,0.662410370538435,0.6162812786684307,0.7199417426028392,146255.12807809748,221956.86511208978,0.8879097870839591,0.43029168243294696,0.0032679850202839587,0.0030965059959271457,0.16339925101419794,0.8174865068070137,0.9104931840355164,4.859313267677278,0.6589349151432536
random,250,dual_head,50,0.5681887635218476,0.5692346795254852,0.5320211358575672,0.5965213924687507,126092.40950949964,221956.86511208978,0.7603802439864492,0.40795701858844746,3.9138110378395505,4.0527791365038865,195.69055189197752,0.8178774289985052,0.9079514066038327,3.9798946562449133,0.5680942080607513
random,250,head_lora,50,0.5831167821652451,0.5895863804204589,0.5470781065473314,0.601852153594047,129406.32304824515,221956.86511208978,0.7932543967394912,0.44325203109664074,1.4914598404601564,1.5021652704999724,74.57299202300783,0.8234974445727379,0.9103444232611011,4.196454763921102,0.5830246475273204
random,250,head_pretrained,50,0.5673390115135771,0.5693708687255731,0.530169085689881,0.5968426065773879,125904.75930247408,221956.86511208978,0.7601661646703228,0.4095306375120556,2.0160027084203467,2.06878921849966,100.80013542101733,0.8191923775766853,0.9081906590406631,3.980569850667318,0.5672487725887247
random,250,head_random,50,0.5706997975220556,0.5668193121777259,0.5266389140100409,0.7209423502627511,126661.56252520421,221956.86511208978,0.7559018286618682,0.37770522320533295,1.8678581374005443,1.9314456980027899,93.39290687002722,0.8146449253958451,0.9064545796299777,3.8860970533370973,0.5706584586209542
random,250,morgan_knn,50,0.6186142208445173,0.6152361403140263,0.5875655475663096,0.6622719383975988,137301.95297404114,221956.86511208978,0.7923982713383007,0.3450107176274112,0.0657517065002321,0.05740031650202582,3.287585325011605,0.825416297449943,0.9147731442943708,4.164454920322253,0.6185974599375544
random,250,morgan_lightgbm,50,0.6123305222884652,0.6151122321925746,0.5776139341110202,0.6502778310891427,135894.00933571384,221956.86511208978,0.8219889386231316,0.4046914351049371,0.150121101840341,0.14698458749626298,7.50605509201705,0.818683216526588,0.9074448860127279,4.333234442288357,0.6122541389611283
random,250,morgan_ridge,50,0.6163713402279347,0.6099519896185935,0.5753551511655053,0.7306585919006806,136796.2113868592,221956.86511208978,0.7939651473086875,0.3040079154365822,0.15253093934043135,0.14993290650090785,7.626546967021568,0.8204469983799217,0.91004569336663,4.138212890122926,0.6163189019532068
random,250,native_continuous,50,0.6281179747720238,0.6268309037012993,0.6149302166120247,0.6406698429719125,139400.2716412424,221956.86511208978,0.9149953661992477,0.7130435856931061,0.003349748239343171,0.0032179399986489443,0.16748741196715855,0.8204766252248865,0.9089686098654708,4.870678548431396,0.628051182696441
random,250,repr_mlp,50,0.7329013462625561,0.7055299985284678,0.6100819792376327,1.6776601765026837,162646.85388265635,221956.86511208978,0.9008966755326714,0.0381281853049329,0.5869073482406384,0.5735272350011655,29.34536741203192,0.8087264932019369,0.9019685293090949,3.800947935128212,0.7327858672022536
random,250,repr_ridge,50,0.6091310005377182,0.599459641885367,0.5538029534634025,0.8011932124787896,135204.85938233766,221956.86511208978,0.8080992599827872,0.2749292372272384,0.06634500917985861,0.06392273999517784,3.3172504589929304,0.8255895831655076,0.9076218415187561,3.9578857011704547,0.6091492566091986
random,250,scalar_ridge,50,0.5980213103418126,0.5978033704913249,0.5597471582645438,0.6379863343729945,132726.74151925454,221956.86511208978,0.7786476937262115,0.33104702975646083,0.009830588900513249,0.00952417650114512,0.4915294450256624,0.8163196477001154,0.9115390743177322,4.034050131765599,0.5979843941849989
random,250,weighted_mean,50,0.6576971911158291,0.6575920466424394,0.625482202702319,0.6869473441970496,145962.57555760973,221956.86511208978,0.8853546614088679,0.4258309776136352,0.003380060300405603,0.003196500998456031,0.16900301502028015,0.8145266417836972,0.9081911513296278,4.772593392099595,0.657616854896097
random,500,dual_head,50,0.539643896369628,0.5446834068595918,0.5020691525816956,0.5721841217744106,119743.15912551597,221956.86511208978,0.704059680517725,0.3478144164611572,7.520075035919799,7.400310214499768,376.00375179598996,0.8062445960097742,0.9068708770799209,3.523792235183716,0.5394884229647271
random,500,head_lora,50,0.5622013216310375,0.5647623132985871,0.5316419012859802,0.5855916459246376,124754.28411887228,221956.86511208978,0.7581311296036888,0.4176131045081901,2.659107718219675,2.6561324349968345,132.95538591098375,0.8004072572344101,0.9042118006140185,3.8529786410013838,0.5620654448145611
random,500,head_pretrained,50,0.5399064161725182,0.5453686318146884,0.5040155045445571,0.573056014555121,119802.82945773787,221956.86511208978,0.7114312670051457,0.37074394544178907,3.7792529023803945,3.7593660920028924,188.96264511901973,0.804777574895053,0.9042691299016318,3.556222227605184,0.5397572604804839
random,500,head_random,50,0.5404294915044657,0.5451847440374243,0.5021208839976209,0.5918347005812103,119920.09710181304,221956.86511208978,0.7086111406372751,0.3569042138278963,3.5172053975191373,3.5273598290041264,175.86026987595687,0.8060338963328948,0.9044799190855956,3.506288577016195,0.5402855957676846
random,500,morgan_knn,50,0.5972691679282692,0.6000473070469083,0.5530877498160985,0.6221349481759266,132562.4421042644,221956.86511208978,0.756845427619849,0.3108375139235975,0.13059162861893128,0.13512333749895333,6.529581430946564,0.800117746569641,0.9042735157487715,3.7606140333101377,0.5972441629021902
random,500,morgan_lightgbm,50,0.5867237681537228,0.5835991495971131,0.5511087641682668,0.6282596110646159,130208.40762678576,221956.86511208978,0.8072049496674697,0.4450811743809782,0.2595821001996228,0.2552832334986306,12.97910500998114,0.8000857925404796,0.9050816752145933,4.254400529261949,0.5866383432701195
random,500,morgan_ridge,50,0.5751391045619852,0.5748814144926082,0.552558120560474,0.60538056339249,127643.86149709065,221956.86511208978,0.7454170609753409,0.30019026033518004,0.3168963526596053,0.3167018359999929,15.844817632980266,0.8010730556823573,0.9056202840954861,3.765948727027727,0.575084088670245
random,500,native_continuous,50,0.6281179747720238,0.6268309037012993,0.6149302166120247,0.6406698429719125,139400.2716412424,221956.86511208978,0.9149953661992477,0.7130435856931061,0.003425888300334918,0.0033078845008276403,0.17129441501674592,0.7969384549287076,0.9004429258075777,4.677731824493408,0.628051182696441
random,500,repr_mlp,50,0.6719024209842395,0.6368219670233881,0.5568220919621143,1.1872230814658238,149095.88437315452,221956.86511208978,0.8694212370554203,0.09298369625658819,0.9259015391610592,0.9257602559973748,46.29507695805296,0.8047777091556797,0.9075898427360525,3.5390337594668067,0.6717336014718898
random,500,repr_ridge,50,0.5904819219668795,0.5824332160685308,0.5355776918155312,0.7924304926812377,131035.19992499592,221956.86511208978,0.7685205866086068,0.26912672083607914,0.14174150836006447,0.13804763949519838,7.087075418003224,0.7976906277131834,0.9034345210923445,3.570854868684969,0.5903633566766328
random,500,scalar_ridge,50,0.5869778258083165,0.5885878700769078,0.5611875053069987,0.6147533816807244,130267.55723642632,221956.86511208978,0.763659110104327,0.3272909556484794,0.010310711460842868,0.010117415002241614,0.5155355730421434,0.8010060596296197,0.9028354054223392,3.7931471226298084,0.586904834732822
random,500,weighted_mean,50,0.6566850994507896,0.6602006271076494,0.6267675344097529,0.6804857894194072,145734.23949796442,221956.86511208978,0.8851567303496124,0.4285175034577348,0.0033891423196473623,0.003270471999712754,0.16945711598236812,0.7993657527993341,0.900203807631374,4.597766443787794,0.6565881142012328
