feature_coordinate,PC1,PC2,PC3,PC4,PC5
41,0.017645204598596323,0.03943327803031434,-0.04243007911881594,0.02198509734711175,0.028938184153617482
42,-0.0034047079136378645,0.004579777341359664,-0.016613117502570298,0.01209285579965424,-0.04262635283327684
43,0.08857010537053402,-0.04745053604145083,0.02996470835700823,-0.00010812839850798199,0.0017452463096192113
44,-0.00019259327195675856,0.0007840160221030265,0.0018791997412080051,0.0012357151596795383,-0.0016016136167580305
45,-0.0077481657035744535,0.025601898216933074,0.046836654488873,0.022872213466351664,-0.03870587452623911
46,0.010487663594917202,0.018281008429761075,-0.011015831768506363,0.003405677895062335,0.008556582569945676
47,0.0,-0.0,-0.0,0.0,0.0
48,0.0031379131279699354,0.007718387278317447,-0.00873449283558374,0.004968176581885737,0.0066296363121637935
49,0.11454430058052237,-0.05122283503112373,0.05071148689658028,-0.011568863088664859,0.0005728493586037325
50,-0.015977304187380525,-0.024949027794956256,-0.035469132567950305,0.11958676458826749,-0.14849803673865836
51,0.007473864772872724,0.01781188512770037,-0.020448051777983013,0.011373934442898435,0.015245462380680924
52,0.036224945187897484,0.0770555172251284,-0.07574493153694462,0.0359100693652397,0.0539758906204879
53,0.011066335079815198,0.025525644062510795,-0.028954112034928862,0.015322872338296654,0.019744875591956253
54,0.0,-0.0,-0.0,0.0,0.0
55,-0.005618112077786602,0.01896929412575338,0.042529098489723444,0.004651616080497821,0.004142852206271459
56,0.012509930505154428,0.022461637102587795,-0.01908125860102365,0.007081767790647708,0.0065399275393109085
57,-0.008353171277875505,0.028122376232181254,0.06021099804383342,0.012506799011282413,-0.007473307738716834
58,-0.04106272465573231,0.11737577652431243,0.17663382599486213,0.049329674661125346,-0.09201069807710148
59,0.004466930909496285,0.010692026563995061,-0.012680869438442245,0.006948935995229105,0.008982060397238647
60,0.0,-0.0,-0.0,0.0,0.0
61,0.04468938587949245,0.08332959881369627,-0.07085252656892112,0.02801281397973946,0.0337964321911114
62,0.2597226330955933,0.004426196264649869,0.1671409925863939,-0.06744640516132894,-0.03803748116452088
63,0.04317386919784854,-0.022859610875490467,-0.013412420167453722,0.11577957075229266,-0.17320982290024553
64,0.007132834907197625,0.013528476420026041,-0.011155207900615301,0.004851649312861843,0.003804096594369723
65,-0.023190292890587383,-0.02558976205032487,0.000900824984198732,0.12521219795816854,-0.08057026987010532
66,0.03104506843916273,0.05576758608418893,-0.04462288492563459,0.015530711812917892,0.01940551343596321
67,0.07863166031314875,-0.04828832932442067,0.05359313570001558,0.0050063302364896905,0.004841312549287492
68,0.1330101472414295,-0.05294889597952088,0.0017663311083453244,0.014645439020532981,-0.0818387510553482
69,-0.025480185193870433,-0.0007682996122602443,0.10816111998225535,0.0809816644519959,0.1008567599097065
70,0.07433260602652297,-0.012194059570434285,0.05485615930914909,-0.013908522530349807,-0.013674234048312675
71,0.0022023750166563364,0.00564925551250364,-0.006876528440224391,0.003953530914849992,0.0047566791719009975
72,0.0006785263017944921,-0.007627872127403117,-0.020548873723450285,0.01730271018126377,-0.026546783395516967
73,0.013137827689808361,0.02502128963536,-0.02167697910086024,0.007691295428358913,0.011862257776366328
74,0.07997583947443054,-0.12193391901083175,-0.02199517766760949,0.10492735025080882,-0.059127533153799816
75,0.0,-0.0,-0.0,0.0,0.0
76,0.03218375159507776,0.05823428147523406,-0.015339489519281036,0.011118079305308805,-0.011611984696238862
77,0.02699377530824958,0.09986311081021891,0.08914619914847231,0.019078135843647284,-0.09702481650734458
78,0.0610442828992122,-0.04999682378968487,-0.007839858752981562,0.10295127450933775,-0.09678481742073376
79,0.0007327976277132025,0.0018997940290726733,-0.002505920076127951,0.0013799503716711104,0.0016452744248266584
80,0.013734517028803728,0.03181394463597894,-0.03629312096377255,0.01892997037230371,0.024900837191806392
81,0.007154437451532186,0.016703714424183974,-0.01867118251961087,0.010065603801997565,0.013675489190493443
82,-0.008664797708272212,0.024830517763195618,0.03136615244065577,0.01996921292799543,-0.04810495898143814
83,0.0026648160850417935,0.006582490564611647,-0.008193863297253474,0.004393568204914432,0.005435444140160823
84,-1.2030096941898465e-05,5.2299907344685336e-05,9.317321802882264e-05,0.00010714285357176237,-0.00020876705630754012
85,0.0014762034228846253,0.0032677173678861055,-0.003549532426055725,0.0017665416903261113,0.002143164988743354
86,0.0,-0.0,-0.0,0.0,0.0
87,0.0,-0.0,-0.0,0.0,0.0
88,0.012755586302536263,0.0292087384935843,-0.032993276286942916,0.017321458721096982,0.022155848505416808
89,0.0,-0.0,-0.0,0.0,0.0
90,0.005581205905205877,0.013437780551693522,-0.01606059264585722,0.008651826000288205,0.011016849985053118
91,0.000237224856525815,0.0006436305173515387,-0.0009220401160451664,0.0004887634897393032,0.0005031329882116747
92,-0.004009948230202676,-0.021536171688437487,-0.07227582527678834,0.061091439232981055,-0.08822991242102012
93,0.03497406290747872,0.07154973017743885,-0.0661306052253388,0.029704841088696723,0.04587583941214086
94,0.071685866727296,-0.014202062209281663,0.05529913300144944,-0.017665578168157437,0.051926116577764844
95,0.002337897679550825,0.0060742785078993725,-0.008060057085214891,0.004370861913963983,0.0051465509242847995
96,0.0,-0.0,-0.0,0.0,0.0
97,-1.0193978103399898e-05,0.0001238618588796767,0.0002792622007669986,0.00011679281498436015,-0.00014637000522089706
98,0.0,-0.0,-0.0,0.0,0.0
99,0.027434264352827073,0.054560525416115536,-0.007101287767949256,0.012076365672425817,0.004885392269819082
100,0.037343162403556174,0.0677440241179874,-0.04985402237271338,0.01835851599957054,0.031042176898154215
101,0.026747825274641535,0.0575128073658782,-0.057894204385629394,0.02815800807713004,0.040971964614276414
102,0.14522356272258197,-0.0899808835116426,0.005775015538955147,0.016985998750524877,-0.051266139997357116
103,0.014767116734705495,0.03302316324014869,-0.03603185428690329,0.018606041256536577,0.024054306803051654
104,0.021455080699056515,0.043505157456719803,-0.038876901263581086,0.018219720781882554,0.02755386528679193
105,0.05968565338463243,0.10430835188787944,-0.07323436738945695,0.02491031571642026,0.03665167793563956
106,0.0058714951644273615,0.01381322056114533,-0.016011005605636727,0.008500610819476796,0.01129268547844689
107,0.008872007167098095,0.02142226697129414,-0.025361146408963985,0.01377354076613101,0.01776384227899805
108,0.03928542313721089,0.06381558077085689,-0.04010908343950219,0.010268564124836,0.01430922123852713
109,0.020013742625247685,0.04009511528475689,-0.03451791082255531,0.015500208592867624,0.025321569785725986
110,0.00432493841285541,0.0077507704482094476,-0.008795042448937144,0.003613169248999647,0.0016902798056973826
111,0.01409987676482247,-0.0035982262619220205,-0.025359825811709355,0.06705305889436057,-0.10102308770989797
112,0.0,-0.0,-0.0,0.0,0.0
113,-0.001360886485782716,0.005827546159083081,0.016820592145162173,0.0067779103403235955,-0.003086521287798192
114,0.0036736780006993977,0.00898428767101999,-0.010842848448037923,0.005998258304206574,0.007724409025308067
115,-2.0025044810493138e-06,4.189833374785206e-06,-4.898667517760189e-06,1.165047170996641e-05,-2.9922175783546538e-05
116,0.014520175552640636,0.03326621844783946,-0.0361805804353713,0.0192014595208511,0.02701267911170405
117,0.0,-0.0,-0.0,0.0,0.0
118,0.006449402805003492,0.015246594611427872,-0.017446754800971402,0.009544865836957735,0.012842163107163644
119,0.11239065630786721,-0.03929463491666954,0.09499491473870031,-0.027242648405248253,0.06549109706687856
120,0.0019474957563401533,0.0049886416839010905,-0.00647698297768227,0.003325071392733677,0.003925754475043763
121,0.04587812173911847,0.08152641943482157,-0.060499562807541894,0.02193850036659095,0.029211930602339422
122,-0.01367722105238082,0.03242480840573988,0.04501848783443033,-0.013857946503576307,0.040211430979168676
123,-0.046280538334240146,0.04096621210822833,0.16145955121797823,0.10707715898311891,0.07779204365668416
124,-0.025196009348105376,0.05851770813212398,0.06027127688452852,0.011270957725728035,-0.008663038569234437
125,0.11089893055847103,0.1801734266498265,-0.10265708950912579,0.024508368041405167,0.04908219332703568
126,0.09647094595785032,-0.06061888340403372,-0.03356061145216892,0.060481685684604936,-0.13186058674820664
127,0.0012330911738217996,0.0033293967350418764,-0.0047296671220340885,0.002504170929896447,0.0026196764893919185
128,0.10886515298155755,0.17488912222389771,-0.09677358012251229,0.019222558996067972,0.04258941358069437
129,0.0,-0.0,-0.0,0.0,0.0
130,0.018581957270993783,0.039268471370279855,-0.03847104296473783,0.018249762098501304,0.0266765350436589
131,0.009104741906421755,0.02155085121164294,-0.024823299881407322,0.013475980541881488,0.01729879514188392
132,0.018631585181855946,0.038665318867510276,-0.03746818649587489,0.016995603827622035,0.024473867508039635
133,-0.013608494181794063,0.03409308788819835,0.03621456093142417,0.02473074142296443,-0.045693925133463216
134,-0.05811460769619289,0.08223383963263942,-0.0043189351876351395,0.09883100566861312,-0.09445896126754966
135,0.00034232836282230565,0.0009287938224274977,-0.0013305540068811353,0.0007053122834603154,0.0007260482508402267
136,0.001131104830474448,0.002800149602424442,-0.00337590106886566,0.001920813315649912,0.002617107632648695
137,0.0036611413223641403,0.008951935895246692,-0.01066673846841663,0.005668402042313992,0.007490272969793441
138,0.0030215961712246452,0.007302659077718668,-0.008507558009329674,0.004751292569512725,0.006439648839487983
139,0.0032886942912649856,0.00810809135014543,-0.009814430840728937,0.005181384849406217,0.006723292932841909
140,0.014230640938468642,0.028858428428534814,-0.026786510513058494,0.012177227374444613,0.017762430648624424
141,0.04320847987236677,0.08372073885145027,-0.07330336342940437,0.03038076079696834,0.042223741086303
142,0.07093149879477822,0.00022612947572004454,0.047795540070338885,-0.010006877237575264,-0.033507169245571074
143,0.03650650841977219,-0.006360818973622251,0.10920773079201992,0.00656529479887888,0.13663567674836224
144,0.004691371835708,0.011436277380262172,-0.013519870333710401,0.007524081898600639,0.010037313069795042
145,-0.0038085342080338945,0.01375097435080633,0.0327780882399104,0.00871366176271337,-0.004202548831508601
146,0.0,-0.0,-0.0,0.0,0.0
147,0.013876841395484292,0.032210623168074694,-0.03706253850570375,0.01971210393904635,0.025116437619003118
148,0.0,-0.0,-0.0,0.0,0.0
149,-0.006917822028267926,-0.00504604103879487,-0.028924821809312422,0.04772808629501582,-0.10107328513777229
150,0.004669594832599959,0.011434896031370816,-0.013868483456298025,0.007432396832608128,0.009380803682114284
151,0.0016260589856523025,0.004411768654882184,-0.006320128665201546,0.0033502318264143466,0.003448727626780755
152,0.14542052767358873,-0.056333957391143885,0.11516747556276273,-0.021858855927249888,0.07743432439741696
153,0.14498133752022235,0.10906347669074008,0.06445768518842188,-0.059241432699629976,-0.06584739453233061
154,0.008429995746589949,0.02013443456042843,-0.023242695343506217,0.012747115946960184,0.01698385825520958
155,-0.06085251446418872,0.03221794790189571,0.014796521787976663,0.179252748414057,-0.08497885238559652
156,0.014962091342198586,-0.03810240691290012,-0.06719194776092856,0.057715298368509124,-0.10334525933153328
157,-0.08786003534133215,0.15491906540138123,0.08789630191304149,0.1068499326864705,-0.11519990448696499
158,0.04983558855701655,0.023993844407226843,-0.00031661895758388443,-0.007267622569006078,-0.06474065851229253
159,-0.0009524602573723271,0.0036842638083148063,0.01075021836600302,0.000229069266689044,0.0048271214701137094
160,-0.012990969562054663,-0.005198411358219418,0.022747726385444627,0.1294284302205449,-0.10630932804148505
161,0.0,-0.0,-0.0,0.0,0.0
162,0.09879795742505132,0.0038801267717557568,0.06879647355292634,-0.0335497340568538,-0.031264931430158974
163,0.16670857097724767,0.09033958746315532,0.1040052302046412,-0.07366695089261405,-0.0639900410179444
164,0.0,-0.0,-0.0,0.0,0.0
165,0.0016453144459879089,0.004418893961057026,-0.0062191151141094405,0.0032883938863012526,0.0035018294748916843
166,0.006236175386794639,0.01487531288953563,-0.017380396407837704,0.00934697580931654,0.01214120517956249
167,-0.00419102187994109,0.015134330084418727,0.03866841143332071,0.005884591691795844,0.005888174267838866
168,0.007077326885248313,0.016980295898745702,-0.019775849244375903,0.010880339343573067,0.014291815321727195
169,-3.242240936687885e-05,0.00017018449883068453,0.0006594227369761412,0.00018257863599682186,0.00023772855203952337
170,0.0,-0.0,-0.0,0.0,0.0
171,0.03862452137893039,0.01602904347159975,0.05517532590162245,-0.03393860487622075,0.03824826848973547
172,0.002013719961812369,0.005307997555783725,-0.007470322749068326,0.0038896598906403576,0.004122122079644411
173,0.06278929072819113,-0.046960120241858375,0.0018346804080915725,0.05880223223878965,-0.06083176615772811
174,0.00595449165815068,0.013786418577254997,-0.015586921866954453,0.008295535755131447,0.010821170044649171
175,-0.023913801997060304,0.0639501245266437,0.0957537701588447,0.0186684393241944,-0.012157073836236319
176,0.0033403605933176187,0.008486702229069434,-0.010871116678444336,0.005837093594271987,0.007115259736124986
177,-0.010950779230069846,0.02585020635226013,-0.013018708839629021,0.08911171859299569,-0.1777268240330648
178,0.0,-0.0,-0.0,0.0,0.0
179,0.03425477785332416,0.05476076247570911,-0.030266469981965295,0.006189470958825669,0.014077414944886948
180,0.0688711966436076,0.11858392902818278,-0.07655436251612513,0.024773749697800475,0.044452522929244204
181,0.016865388031715257,0.03389038129422746,-0.029122338826528447,0.013881652280488382,0.021972913146824345
182,0.025315014395474462,0.05401391673949352,-0.05426296539381482,0.025735485743782753,0.03646139477189339
183,-0.012247842414547516,0.03724651440364857,0.06872451024931565,0.010016664960854398,-0.006374328611851738
184,0.0,-0.0,-0.0,0.0,0.0
185,0.005747658583654954,0.012954512209115475,-0.014281835152726886,0.007280961150033757,0.009597331902410938
186,0.06291062608093764,0.10689647044886914,-0.07374494090746075,0.02311730739177268,0.027381751985889453
187,0.002513951370345927,0.006579139228658673,-0.008835872926856834,0.004832324554808738,0.005588225399933807
188,0.015275046797467643,0.03247542735669043,-0.03347651734025393,0.016137431230682016,0.02051068896040791
189,-0.031544044118906045,0.085577528690132,0.11944071363439891,0.03195862856371624,-0.05740740743960155
190,0.13572865135438197,0.12065000107831805,0.04096835795844495,-0.04765788697965512,-0.05131339544509004
191,0.016708829826103944,-0.018597309639733058,-0.05717383545424025,0.030852166134022106,-0.10527948284120119
192,-0.012868928233026567,0.03220070024864467,0.023147139187177534,0.021853097005949562,-0.07461123034782786
193,0.008565655623902393,0.020403613853255582,-0.023625355229645057,0.012939370693588071,0.01687417057392075
194,0.06910702954326521,-0.0488351692038691,0.013959620872523717,-0.0018203677592433674,-0.018193974203970252
195,0.09220055158289864,0.12304920315036362,-0.03137153845590052,-0.005775339621862251,-0.0038832613907480726
196,0.11668920026386041,0.1309909554793969,0.006076089629479717,-0.02945700004795098,-0.029087407131977775
197,0.007766429136495791,0.018309354357251742,-0.020922734216056536,0.011497605141344992,0.015116206152509542
198,0.02008965745574765,0.04503428555290319,-0.048251326145296355,0.024662262648606773,0.034528205026710695
199,0.03359264372592689,0.06624219965820184,-0.059432261183015804,0.02517753490658505,0.036199859110594736
200,0.0007423876751533747,0.0019461520574921155,-0.002620183364691501,0.0013764211289282154,0.00159303945421315
201,0.017738649614666032,0.03768344720732268,-0.03727588787021586,0.01830274884711456,0.025727076808699182
202,0.026229184714613937,0.052299582885579336,-0.044311505882327254,0.019513309648645807,0.03353969428823781
203,0.004522530975431077,0.01116642086530996,-0.013594928516059195,0.007665930249405379,0.009848064343576877
204,0.10712312394591665,-0.0005954890620037405,0.07007962891693612,-0.029197801310764854,-0.02929739256978174
205,0.020987796897135595,0.04561585927735419,-0.0464805524278478,0.023419138683928437,0.03328170450413703
206,0.016378938001213168,0.03518784712633759,-0.036310155314526776,0.017836884200677243,0.02383000165670114
207,0.18541537587597431,0.02031496687936698,0.10750956553279377,-0.05929657676085051,-0.059131876708535105
208,0.000791358301965402,0.0021414646831046857,-0.003053920130755237,0.0016178167949482997,0.001679929172560629
209,-0.05678643130433789,0.11234941648039101,0.0826713268099919,0.05217349308032745,-0.05419238695818636
210,0.0013408438784233037,0.003637932600302044,-0.0052115611465249016,0.002762592178625451,0.0028438115514385067
211,0.006767394619848247,0.016074857317191705,-0.01841740212610773,0.01034468053160142,0.013748052991356185
212,0.0,-0.0,-0.0,0.0,0.0
213,-3.1615740693305106e-05,0.00014312092033272645,0.00033240565825407514,0.00028512363017029846,-0.00041637277443603004
214,0.0,-0.0,-0.0,0.0,0.0
215,0.0020327647168202076,0.005303279923396169,-0.007119541477134742,0.0038610002839437807,0.004428458679132663
216,0.07899330645355011,-0.04630487196559615,0.1230683814257917,0.014750571360270028,0.1214202780235072
217,0.0027341602683806634,0.006810892083733897,-0.008390323392250557,0.004721282738686819,0.006098044255419893
218,0.01653009720424525,0.035803530950325665,-0.037042050041562344,0.01845851336533858,0.024855937256793276
219,3.148472947224607e-05,8.542331109678575e-05,-0.0001223741223470037,6.486919826075739e-05,6.6776333030192e-05
220,0.04725042466968477,-0.06434850326347785,0.001178789073819278,0.05042392818010242,-0.031037057594558076
221,0.05307181523812649,-0.03150834394660885,-0.0890887795888944,0.0545670404629575,-0.18088339883443885
222,0.017219677887740037,0.03420066007560229,-0.03106121828437029,0.01408444669804968,0.018152043911817687
223,-0.04098372574850704,0.03448303193975695,0.1285636710030414,0.09302884349489098,0.09869355594548822
224,-0.044840131253884974,0.1001377728646048,0.06746292175569851,0.058074862723170986,-0.13931868964778074
225,-0.05634981762943338,0.09116433725350447,0.07013336865605095,0.08531038383772899,-0.0031291084494225927
226,0.25565194137856645,-0.02899083923702172,0.10329611948588945,-0.02880582857816637,-0.07581919673927483
227,0.0012573490062951752,0.003411397116073909,-0.0048870351979642505,0.0025905644844185795,0.002666726295157106
228,-0.012133639639504382,0.027944156754623917,0.05845315939074109,0.0008225109849792019,0.05071319951282919
229,0.02446981411222969,0.022488979731634516,0.08525638008265089,-0.017925955998397938,0.043675830498067426
230,-0.061627902914103035,0.1013471110590593,0.0916558389329624,0.09230415964643146,0.014100629380783462
231,0.00582820606887135,0.013712379346602398,-0.015490760151736747,0.008452066901449375,0.011639959401918525
232,0.0032140462336732144,0.00805177959596975,-0.010039240815162241,0.005420972499884887,0.006825423451371933
233,0.0,-0.0,-0.0,0.0,0.0
234,-0.0025184780618603695,0.010054549890057803,0.025115065395614346,0.013197442431044443,-0.013619173782941548
235,0.007435710989188692,0.01756664007691996,-0.01990780277861508,0.010148374737305772,0.01484185179882499
236,0.005921516756199333,0.014216347040644424,-0.01649803895559402,0.008948623696450638,0.01201439775767806
237,0.007663897174976937,0.018692299283822118,-0.022296436956380884,0.011967765173816234,0.015616373846445352
238,0.0,-0.0,-0.0,0.0,0.0
239,-0.015154497382744147,0.043045715464415144,0.07538028335633647,0.006580457159865359,0.01096326274007037
240,0.0,-0.0,-0.0,0.0,0.0
241,0.05530057684345767,0.10541867249332919,-0.08647579773815835,0.03483198437302718,0.05489695494173125
242,0.009072543640667903,0.01600542859572884,-0.010832884218221088,0.0035639672693226795,0.006836893967795154
243,-0.10860158196877678,0.16371429253272976,0.09969998535955552,0.1642988573300472,-0.06152094921516119
244,0.016292419867487338,0.03683117908216101,-0.03968598210054263,0.021142982503588377,0.028696116939854365
245,-0.016899524693940075,0.04549045867049096,0.06383049491965367,0.0114031001650036,-0.023425651688378377
246,0.011901165710981603,0.026194039153318745,-0.027665171286719685,0.014068406265819861,0.018767539283355467
247,0.03060852210733301,-0.049960685822975866,-0.0017022708653555425,0.09115550852346486,-0.10662173444244412
248,0.060595174208529945,0.09664822091426922,-0.05452514613324651,0.01479719283140413,0.019233844737341896
249,0.12531543516976418,0.055372797600238007,0.0811110367578734,-0.046569459628251354,-0.046463793659717756
250,0.0604209334862573,0.10227349416918155,-0.07243009260737082,0.022593415555155285,0.024954018624747897
251,0.0997272901537053,0.13446056420725522,-0.03286710803187674,-0.008062260353646732,0.003827752854764478
252,0.026835220895384083,0.04895106449910542,-0.0376151015787393,0.014292417057951867,0.02154622180405763
253,0.013614443969663766,0.031569992972540054,-0.03512455773276732,0.018307812143382216,0.025713482972651296
254,0.010372127366179734,0.024368637182566988,-0.027497818699786476,0.014869388296336019,0.019789767535625145
255,0.0005525690190618394,0.0014418637706236194,-0.0019241888128854277,0.0010094523041007648,0.001187536861893902
256,6.304014514588328e-06,0.00010740215599138765,0.0008807545119077748,-0.00016500030023018669,0.0008280050753259838
257,0.00040817585550715176,0.001107449029153012,-0.0015864885269208616,0.0008409804035155731,0.0008657049725091666
258,0.008511988470580996,0.020144852194559436,-0.02000285286849211,0.011749454242309207,0.01395799195446104
259,-0.012593262951758692,0.0051289039047158706,-0.04713360300141417,0.038431251940622614,-0.08030387106597059
260,0.0025652739278962562,0.006267328452119616,-0.007465165012034536,0.0039776596439903885,0.005250041814755818
261,0.020694777152273365,0.04300084502744154,-0.042130007819213375,0.019358794729914863,0.027283829133297337
262,0.0006540992531978813,0.0017746801363928506,-0.0025423379326946706,0.0013476658319490984,0.0013872867989811978
263,-0.06676826154768815,0.12565571041712434,0.13086798079914577,0.0739454815014243,0.006054247210956451
264,0.03865494693749944,0.08206916764103168,-0.08209482934025021,0.03903654150552659,0.054841387399707696
265,0.0026312658634358803,0.006563749292279685,-0.008377736149504898,0.004537893815560546,0.005227352111823354
266,-2.8273800931659867e-05,0.00013111779942526732,0.0003913293847254894,0.0002796094607612588,-0.0002091572786633168
267,0.025621963940070176,0.04793043480814553,-0.03777094889900169,0.01585986084810895,0.02379837679595067
268,0.037465665434416276,0.05746684550263925,-0.02891269999365968,0.005683808265896137,0.00858487283153565
269,0.0018678580234288583,0.004726482151019343,-0.005993117485419506,0.003400474458801235,0.004250859698917359
270,0.03429854307502837,0.06138952926418196,-0.04438177577137992,0.017654727910113795,0.02691182743472438
271,0.0,-0.0,-0.0,0.0,0.0
272,0.0,-0.0,-0.0,0.0,0.0
273,0.12043209675858497,0.1594444539907158,-0.03738728396884753,-0.010842974723703921,-0.004819000158205175
274,0.024450200515336338,0.04595735103350873,-0.020964649699380077,0.012628788876387808,0.009337196220716241
275,0.0,-0.0,-0.0,0.0,0.0
276,0.0010386799912480975,0.0027815198406915148,-0.003894547535919362,0.002059312877121268,0.002214455777478589
277,-0.007135625883179374,0.020249017225462927,0.027775101936566488,0.0058153329815445855,-0.01984119655017463
278,0.030505351804477294,0.06480264763905337,-0.0643241051894269,0.03040565608788109,0.04356395454908729
279,0.1173746320404823,0.0026560472442163714,0.09053387923853105,-0.02535476100409849,-0.022522539910649043
280,-0.02214298067798864,0.03037793506451385,0.03470929875550337,0.04066858180222037,0.013265804847105206
281,0.015310617825553057,0.03209686829636087,-0.029856115971987555,0.01404621642025008,0.022743652222268994
282,0.042432645088553995,-0.039714399740217086,-0.07168589359574284,0.027443135551655094,-0.08717897739183512
283,0.020190771879872938,0.04488764226757801,-0.04782487940823635,0.024875671234426276,0.03321252268313753
284,0.0,-0.0,-0.0,0.0,0.0
285,0.06416915973241348,0.12170365292887081,-0.09769270687306375,0.037341838214174985,0.06418112900628836
286,0.02311695942485863,0.05155822765901123,-0.05510491605940312,0.02867108846322702,0.038834463289792696
287,0.016874135814249965,0.024739190305135304,-0.010116383320132412,0.0007740290949767657,0.0006521241417279556
288,0.02673554862705661,0.04369569632128201,-0.026452085900727243,0.006779442295339132,0.010261247553639061
289,0.01742853705710538,0.03901722554212614,-0.04281903577091817,0.022195384995672605,0.027209419343480205
290,-0.014852375063987688,0.046025626375119005,0.07667370382354481,0.03156695341070447,-0.059220797365425966
291,0.06816581858573388,-0.023717801922374358,0.11565866153447729,-0.007844058346924197,0.10705898058590861
292,0.0,-0.0,-0.0,0.0,0.0
293,-0.07164397807969118,0.15613852909309217,0.1254489532544149,0.07148870334613522,-0.12181181742416543
294,0.0059580155440696995,0.014667120247354263,-0.017986909187133665,0.00968329325962811,0.0120692982669483
295,0.0323074008218993,0.012353611626102674,0.02777043883358767,0.026197804124882346,-0.020130018887400923
296,0.10122265432160701,-0.07523012312583391,-0.022066092977870808,0.0830635562187142,-0.11118943726270152
297,0.005578747093449502,0.013723904820127265,-0.016707641324180785,0.00915614566777974,0.011713487537394407
298,0.009779664486441684,0.023068720635819755,-0.026452690068763444,0.014448077847399203,0.01904877282615345
299,0.00023634419148083307,0.0006412411265144406,-0.000918617167404101,0.00048694902169838574,0.0005012651753602505
300,0.0026715800625734458,0.00682219268776007,-0.008974780438654474,0.004937894457010878,0.005804278504956518
301,0.007279189462870862,0.01759385064983955,-0.021132777035363166,0.011265035786952298,0.014052460074836131
302,-0.050894223113507255,0.11404800397961602,0.10841987141794147,0.051023148931411244,-0.08121436554967859
303,0.0,-0.0,-0.0,0.0,0.0
304,-0.08189085060606599,0.0353519346543617,0.14172109663722887,0.2044235610199584,0.11925918046011384
305,0.0,-0.0,-0.0,0.0,0.0
306,0.040485474854847985,0.0739005386664806,-0.06065912037386191,0.022280243866528344,0.027475552262742033
307,0.06593590189330573,-0.007295923411053972,0.013189378637900505,-0.009434620715183657,-0.021594010390907824
308,0.01810404068551992,0.013973111662909932,0.08000098922293235,-0.03586797006807951,0.10941796408508978
309,0.22117179159655673,-0.04970122825489761,0.10676468353843556,-0.03803234094378141,0.007353492794340675
310,0.17409231235973016,-0.10169487558228724,0.07502151876496914,0.0034596977448062877,0.042110859121463694
311,0.0029441206010661475,0.007134401370466954,-0.008565589977730114,0.004653585074201532,0.005978939592049691
312,0.053512965076757006,-0.05151483670059563,-0.012441062669684918,0.010549825215903048,-0.03240833942409542
313,-0.00765894179929813,0.0249180594238641,0.057052454070955855,0.00552853434693692,0.012053469752229698
314,0.0008069168934061702,0.0021460035525969643,-0.002967551137842364,0.0015651097904109267,0.0017231671246337127
315,-0.003111770061461767,0.01188857845398126,0.02926623334186519,0.01298679988355203,-0.011390323117492118
316,0.011217677099147678,0.026264223175632557,-0.029024268332396207,0.015365214350057027,0.022550298418953132
317,0.054215367601179176,-0.06740366573813644,-0.06733068867539113,0.09454379592051389,-0.10718804244619916
318,0.025948731188218853,-0.0010959540933703892,-0.01305444588740419,0.05123200844296696,-0.08567527340870847
319,0.04242884305518682,0.0734027776211825,-0.051032365306545965,0.01637440726096699,0.024472766849676326
320,0.0,-0.0,-0.0,0.0,0.0
321,8.975154802332645e-05,0.0002435108872373548,-0.00034884425252315973,0.000184918564031726,0.00019035511377234638
322,0.001209608272749392,0.003218583231382339,-0.004454811859665279,0.00234981703281452,0.002582672878498594
323,0.005523846388095338,0.013491191073413004,-0.016415817236320004,0.008777360955418687,0.011106876936042419
324,0.06755479295377495,0.11912976415589305,-0.08729390435103412,0.03201828683551146,0.04100127937690202
325,0.007522221883624108,0.01772866906777098,-0.019845571063975522,0.011113120365209951,0.013985363410924748
326,0.023751173361433443,0.053026151524947114,-0.05633029152949443,0.02904558924686033,0.04061643486589508
327,0.0,-0.0,-0.0,0.0,0.0
328,0.014019824336296264,0.029109122968245867,-0.027336108401474095,0.01375669659822571,0.01735696750056294
329,-0.013970490661125167,0.05252906580017413,0.14383546400088212,0.002302889403823261,0.10690665095554579
330,0.0170421969717392,0.03759696021603202,-0.040587605279934685,0.020923856938218775,0.026319050550376196
331,0.0,-0.0,-0.0,0.0,0.0
332,0.008872208663009702,0.01802815941933483,-0.013103935351190622,0.006786193926088276,0.007765268685955144
333,0.07160961363006252,0.1115285413238609,-0.05956244371943595,0.01373125200019363,0.015264175514258505
334,0.0,-0.0,-0.0,0.0,0.0
335,-0.029166361474682545,0.0887557814616264,0.14911140475366358,0.04764938273075103,-0.0827240686175791
336,0.06616914502805722,-0.03599386625488422,0.06340981909421363,-0.014537223561275242,0.0674329987403618
337,0.005983600618270086,0.014826104806417538,-0.018187635774559046,0.009919253430824573,0.012623815991926943
338,0.002972642986747677,0.0074360459977300935,-0.00942978400395968,0.0051029702140591385,0.0062221596237082245
339,0.0,-0.0,-0.0,0.0,0.0
340,0.0,-0.0,-0.0,0.0,0.0
341,0.022565742372123995,0.04983069452591589,-0.05119750451597565,0.026377798653901822,0.038259400359993416
342,-0.00254019825421761,0.008213168189334522,0.018951247001803322,0.0005290425528536279,0.007783122534205366
