scope,outer_fold,representation,model_class,candidate,candidate_order,alpha,mae,rmse,spearman,pearson,bias,learning_rate,weight_decay,best_epochs,n,rae,calibration_intercept,calibration_slope
outer_training,4.0,member1_384d,one_hidden_mlp,lr0.0003_wd0,1,,0.6786810456729545,0.9264265436472235,0.5259311323243111,0.5563093940650047,0.10714179039326448,0.0003,0.0,34;15;14;16,2676.0,0.7685594875099062,0.38928185693898365,0.888622719409781
outer_training,4.0,member1_384d,one_hidden_mlp,lr0.001_wd0,2,,0.6704008743860954,0.9015251783951913,0.5370110649828693,0.5831517102130854,0.07601683928417481,0.001,0.0,25;20;9;13,2676.0,0.7591827644655599,0.2891092911079869,0.9175044626715328
outer_training,4.0,member1_384d,one_hidden_mlp,lr0.0003_wd0.0001,3,,0.6725813635380568,0.91785294341475,0.5349781221708108,0.5697482587610909,0.1073874638777745,0.0003,0.0001,34;23;14;27,2676.0,0.7616520180801067,0.4621615105699765,0.8722234124058891
outer_training,4.0,member1_384d,one_hidden_mlp,lr0.001_wd0.0001,4,,0.6792025544507957,0.9160417742143674,0.5263724432697654,0.56730964411809,0.0782123295772571,0.001,0.0001,13;15;9;13,2676.0,0.7691500602415082,0.4503529555414443,0.8806367040816087
outer_training,0.0,member1_384d,two_hidden_mlp,lr0.0001_wd0,0,,0.6787708261240308,0.9462143672769703,0.5650765948926452,0.5785101911851497,0.11814973967543274,0.0001,0.0,24;19;34;25,2675.0,0.7323603026581982,0.7653997563972887,0.7995483963396915
outer_training,0.0,member1_384d,two_hidden_mlp,lr0.0003_wd0,1,,0.6656761487871686,0.919602661357722,0.5726581471299773,0.6049150255707146,0.11700515807677654,0.0003,0.0,17;21;27;15,2675.0,0.7182317905175136,0.6001653599712207,0.8372526714995582
outer_training,0.0,member1_384d,two_hidden_mlp,lr0.001_wd0,2,,0.6782439913099058,0.9257743807313823,0.560266771688495,0.6021732000886597,0.15045431375949184,0.001,0.0,10;12;12;8,2675.0,0.7317918738320408,0.5429272535365439,0.843836468468309
outer_training,0.0,member1_384d,two_hidden_mlp,lr0.0003_wd0.0001,3,,0.6670040201655058,0.9186451466419757,0.5760796508062377,0.6045004935111352,0.09276482993642861,0.0003,0.0001,18;21;17;15,2675.0,0.7196644983580719,0.6638812899180748,0.8273447319121476
outer_training,0.0,member1_384d,two_hidden_mlp,lr0.001_wd0.0001,4,,0.6603641089537434,0.9015183479391756,0.5761842044900392,0.6209183562680122,0.13107960030742893,0.001,0.0001,20;13;26;8,2675.0,0.7125003610712091,0.3240098732812871,0.8970554537623654
outer_training,1.0,member1_384d,two_hidden_mlp,lr0.0001_wd0,0,,0.7771738122925781,4.204448205113538,0.5598666156224146,0.10975711178669377,0.22035597824952097,0.0001,0.0,18;24;16;33,2675.0,0.8264610799946788,4.138765788664521,0.030167111816098907
outer_training,1.0,member1_384d,two_hidden_mlp,lr0.0003_wd0,1,,0.7287155432428356,2.2472102381248336,0.5625180822062847,0.220336095944936,0.15110870487569433,0.0003,0.0,8;10;9;18,2675.0,0.7749296558266628,3.765867668804932,0.11490101819553201
outer_training,1.0,member1_384d,two_hidden_mlp,lr0.001_wd0,2,,0.720392437979794,2.176548611552205,0.5622886727152479,0.2218147786244099,0.15658444276827305,0.001,0.0,33;7;12;8,2675.0,0.7660787109597594,3.7422802922265292,0.12008235540861775
outer_training,1.0,member1_384d,two_hidden_mlp,lr0.0003_wd0.0001,3,,0.7299640253640982,2.323993483795806,0.5625576465102349,0.2126688311787173,0.15012732079443314,0.0003,0.0001,8;10;9;18,2675.0,0.7762573149242448,3.8006021308454785,0.10707599565503534
outer_training,1.0,member1_384d,two_hidden_mlp,lr0.001_wd0.0001,4,,0.7222496052888153,2.083914367720981,0.5553337683501142,0.2256831317088744,0.15775198543530544,0.001,0.0001,26;10;4;8,2675.0,0.7680536572017291,3.7047984377099836,0.12850760896004385
outer_training,2.0,member1_384d,two_hidden_mlp,lr0.0001_wd0,0,,0.7097499740969557,1.3478027923851608,0.5498474164880579,0.37211489068729986,0.15164103178701452,0.0001,0.0,22;27;26;17,2675.0,0.761351783243522,2.7681192281362637,0.34059268725713576
outer_training,2.0,member1_384d,two_hidden_mlp,lr0.0003_wd0,1,,0.6920291455022843,1.1900066850202755,0.567651812962986,0.44920156816139345,0.11615927104004974,0.0003,0.0,8;18;24;10,2675.0,0.7423425758557064,2.2622418463421976,0.45851576195866706
