lane,split,n_train,method,weighted_mae,mae,bias,spearman,pred_on_observed_slope,pred_on_observed_intercept,observed_on_pred_slope,observed_on_pred_intercept,sd_ratio,iqr_ratio,observed_mean,predicted_mean,observed_sd,predicted_sd,predicted_min,predicted_max,n_test,n_fit,n_calibration,fit_seconds,n_parameters,original_weighted_mae,original_mae,original_spearman,max_absolute_error,ensemble_spread_error_spearman,coverage_80,width_80,unbounded_rows_80,endpoint_boundary_disagreements_80,coverage_90,width_90,unbounded_rows_90,endpoint_boundary_disagreements_90
strict,strict_chemical,25,head_random,0.6264886681714009,0.8218814242877486,0.37526072617186174,0.4507102538572327,0.21868786811786908,3.732291439926741,1.1589402470226657,-1.2048670716516419,0.48859412539932656,0.31595966782289087,4.296463995424785,4.671724721596648,1.1297950743124145,0.5511422526621194,-0.5057763250668842,5.3308953221639,668.8,20.0,5.0,0.5900437308204709,592130.0,0.6264886681714009,0.8218814242877486,0.4507102538572327,4.867414493100424,0.19001694176651765,0.7919405135916509,3.373917776870727,0.0,0.0,1.0,inf,668.8,0.0
strict,strict_chemical,25,morgan_ridge,0.6986169882345991,0.9055883849479335,0.36732654348310523,0.22310888221290992,0.005625556492727027,4.6397182195054825,239.1527070697452,-1124.5545071328931,0.028599278081386154,0.028044296232224663,4.296463995424785,4.663790538907892,1.1297950743124145,0.032327588891489484,4.561283968819552,4.760629055205796,668.8,20.0,5.0,0.025797422979958354,2049.0,0.698616988234599,0.9055883849479335,0.22310888221290992,3.1042467802745786,,0.7958911325331401,3.4538118573717895,0.0,0.0,1.0,inf,668.8,0.0
strict,strict_chemical,25,native_affine,0.6620488455084903,0.8533412030127078,0.36423911069108944,,0.11623790323261812,4.161168316397655,,,0.30777306483943034,0.2688003020760118,4.296463995424785,4.660703106115875,1.1297950743124145,0.34948420549721776,3.5964720392227174,6.375562381744385,668.8,20.0,5.0,0.0065515038784360515,2.0,0.6620488455084902,0.8533412030127078,,3.6789802391052246,,0.8017507138189987,3.2598538150787357,0.0,0.0,1.0,inf,668.8,0.0
strict,strict_chemical,25,native_continuous,0.6281891945792171,0.9149922251561944,0.713037645175738,0.3835178710308329,0.11574706656483333,4.512007856338687,1.2420909486017369,-1.9246207484227562,0.3069443201925956,0.27114935812698376,4.296463995424785,5.009501640600524,1.1297950743124145,0.34607094575441155,3.9352715969085694,6.653719711303711,668.8,20.0,5.0,0.004319382461253554,0.0,0.6281891945792168,0.9149922251561944,0.3835178710308329,3.9551399421691893,,0.7961579979055342,3.7185380859375003,0.0,0.0,1.0,inf,668.8,0.0
strict,strict_chemical,25,repr_ridge_stable,0.6697804674966485,0.8594080252727653,0.333412513700666,0.39035661684648176,0.1373742958149014,4.042101507278952,51.91427877272777,-240.43934790437305,0.323886416403925,0.22319083018129493,4.296463995424785,4.6298765091254515,1.1297950743124145,0.3709957300822185,1.6362129570569932,5.686183273737692,668.8,20.0,5.0,0.02945639951969497,769.0,0.6697804674966485,0.8594080252727653,0.39035661684648176,4.306769391897237,,0.7795873275869785,3.188713891756141,0.0,0.0,1.0,inf,668.8,0.0
strict,strict_chemical,25,repr_ridge_unscaled,0.6674835607138822,0.8519215053267304,0.31732149702944273,0.38615663386866295,0.1580334087195287,3.9344657083223264,444.0282057475994,-2178.9547306723343,0.3809183615234406,0.27218068342310364,4.296463995424785,4.613785492454229,1.1297950743124145,0.4293307098748205,1.0145861431008114,5.417224444796402,668.8,20.0,5.0,0.02640130669955397,769.0,0.6674835607138823,0.8519215053267304,0.38615663386866295,4.368704712786276,,0.8029514961109172,3.634367322886892,0.0,0.0,1.0,inf,668.8,0.0
strict,strict_chemical,25,weighted_median,0.6684833993404935,0.9441824007665689,0.594736004575214,,4.425751263937054e-32,4.8912,,,3.433565106381954e-16,0.0,4.296463995424785,4.8912,1.1297950743124145,3.907985046680551e-16,4.8912,4.8912,668.8,20.0,5.0,0.006686123519903049,1.0,0.6684833993404935,0.9441824007665689,,3.2689421686746987,,0.7996527125121952,3.7716,0.0,0.06,1.0,inf,668.8,0.0
strict,strict_chemical,50,descriptor_lightgbm_rdkit_mordred,0.6707309357972716,0.8516511105626934,0.3122969064833716,0.26015843968453467,0.09376550412480356,4.205784154869042,1.0887520551389713,-0.7289855012190155,0.26724933818952723,0.3135837421602993,4.296463995424785,4.608760901908158,1.1297950743124145,0.30240218791423096,3.978198401619275,5.163325614190524,668.8,40.0,10.0,0.5426157720998163,540.84,0.6707309357972714,0.8516511105626934,0.26015843968453467,3.31049930584883,,0.7959532056962308,3.0577232657332716,0.0,0.0,0.8914295176463216,4.266218433135563,0.0,0.0
strict,strict_chemical,50,head_pretrained,0.612626925130763,0.8216908623798413,0.44438862366124243,0.42745773637480733,0.17387338021492524,3.9941523434495267,1.240560316727807,-1.6174190568782194,0.38789449537699033,0.31275111198769934,4.296463995424785,4.740852619086029,1.1297950743124145,0.43866791732661703,2.364016087055206,6.104441140492757,668.8,40.0,10.0,0.7066638246597722,592130.0,0.612626925130763,0.8216908623798413,0.42745773637480733,3.787592200915019,,0.7864757480554586,2.8438672224680577,0.0,0.0,0.8904045720218755,4.198667277654011,0.0,0.0
strict,strict_chemical,50,head_random,0.609479638920282,0.813809029096513,0.4038027375393902,0.45914163721094226,0.20264399494440238,3.8305016022242375,1.1912108599559232,-1.3622819344388777,0.4558038212848995,0.282984267418784,4.296463995424785,4.700266732964176,1.1297950743124145,0.5152350230000169,-0.20728093703587852,5.3104879188537595,668.8,40.0,10.0,0.686597711800132,592130.0,0.609479638920282,0.813809029096513,0.45914163721094226,4.616309105256859,0.21402149036477222,0.7921053856412736,2.8678740917205814,0.0,0.0,0.8873855875692561,4.189070642344157,0.0,0.0
strict,strict_chemical,50,morgan_ridge,0.6745700816497178,0.8860156431823023,0.38232257595815466,0.3127701946098666,0.017680795909240214,4.602802876914257,187.2449579146063,-883.4661912335482,0.05129122488161796,0.054520471150919986,4.296463995424785,4.678786571382941,1.1297950743124145,0.0576038315073054,4.493883092753149,4.838522617902808,668.8,40.0,10.0,0.038562779478088484,2049.0,0.6745700816497178,0.8860156431823023,0.3127701946098666,3.103136859517654,,0.7888433894542755,3.199985587499213,0.0,0.0,0.8935533865005415,4.49163959835593,0.0,0.0
strict,strict_chemical,50,native_affine,0.6389511253988668,0.8398666310442711,0.3820518255620487,,0.10302421387154992,4.235199180555958,,,0.27439563212260987,0.24234896655628707,4.296463995424785,4.678515820986835,1.1297950743124145,0.3092541059942921,3.7254788494110107,6.190364055633545,668.8,40.0,10.0,0.006611481620930135,2.0,0.6389511253988667,0.8398666310442711,,3.550620343780518,,0.7903332348755404,2.9341230388641355,0.0,0.0,0.8904705834966837,4.220794103622437,0.0,0.0
strict,strict_chemical,50,native_continuous,0.6281891945792171,0.9149922251561944,0.713037645175738,0.3835178710308329,0.11574706656483333,4.512007856338687,1.2420909486017369,-1.9246207484227562,0.3069443201925956,0.27114935812698376,4.296463995424785,5.009501640600524,1.1297950743124145,0.34607094575441155,3.9352715969085694,6.653719711303711,668.8,40.0,10.0,0.00442342744092457,0.0,0.6281891945792168,0.9149922251561944,0.3835178710308329,3.9551399421691893,,0.7810646420164156,3.279340141296386,0.0,0.0,0.8954342883739248,4.822064112091065,0.0,0.0
strict,strict_chemical,50,repr_ridge_stable,0.659823830022787,0.8487281542465265,0.28832368221139143,0.4376774982259753,0.19725025279455136,3.7356738680942523,47.81179216989972,-223.0165129594388,0.519397726445052,0.29735156091267007,4.296463995424785,4.584787677636177,1.1297950743124145,0.5869370675769633,-0.985842657699425,6.115102777387271,668.8,40.0,10.0,0.03625931211950956,769.0,0.659823830022787,0.8487281542465265,0.4376774982259753,6.928744895083088,,0.799440714982591,3.005050756289319,0.0,0.0,0.8979137241212642,4.326504195723746,0.0,0.0
strict,strict_chemical,50,repr_ridge_unscaled,0.640674622148018,0.8302387338613506,0.3355380241074699,0.42087347498596045,0.17386121225193032,3.8848475802786213,142.3643513400738,-671.7927388637216,0.39730716056687215,0.2631899221012208,4.296463995424785,4.632002019532256,1.1297950743124145,0.4481065251995917,0.6345134546234008,5.305499806079252,668.8,40.0,10.0,0.0326722451596288,769.0,0.640674622148018,0.8302387338613506,0.42087347498596045,4.538538839713803,,0.7988661242537347,2.9342289667281705,0.0,0.0,0.8837042059378999,4.1054967106034645,0.0,0.0
strict,strict_chemical,50,weighted_median,0.6537296450043114,0.9385270885211047,0.6201360045752139,,-2.577949168022044e-32,4.916600000000001,,,3.6667099248912123e-16,0.0,4.296463995424785,4.916600000000001,1.1297950743124145,4.085620730620576e-16,4.9166,4.9166,668.8,40.0,10.0,0.00665354763972573,1.0,0.6537296450043112,0.9385270885211047,,3.276142168674699,,0.7921365341066746,3.4956,0.0,0.0,0.8949576631490384,4.938,0.0,0.28
strict,strict_chemical,100,descriptor_lightgbm_rdkit_mordred,0.6064999059715025,0.7644153647906655,0.27397102854881117,0.5080011041964366,0.20424338397716604,3.6923731502588835,1.622291465695546,-3.1742743218214224,0.37078296628237,0.39311626191548676,4.296463995424785,4.570435023973597,1.1297950743124145,0.41912754941043856,3.5595361160294283,5.453575353296636,668.8,80.0,20.0,1.2182729527610354,503.32,0.6064999059715024,0.7644153647906655,0.5080011041964366,3.3340590409145854,,0.7984144267518775,2.62989986598606,0.0,0.0,0.8941632430206851,3.6844714763214195,0.0,0.0
strict,strict_chemical,100,head_pretrained,0.5933073819718111,0.7995827663918067,0.4410130164497295,0.4696065372907741,0.19629413085254316,3.8937131503394067,1.2869509383784494,-1.8276496057988707,0.4053705210381029,0.30345179323797433,4.296463995424785,4.737477011874516,1.1297950743124145,0.4569042945923026,1.732286911010742,5.886251532236736,668.8,80.0,20.0,0.9973282382989419,592130.0,0.5933073819718111,0.7995827663918067,0.4696065372907741,3.7685800738970436,0.1887981961173735,0.8157898105135021,2.9311438611984255,0.0,0.0,0.9049010946716431,4.269518277740478,0.0,0.0
strict,strict_chemical,100,head_random,0.6044960432612391,0.798601200499251,0.3800434538756852,0.4766861643772613,0.22377301259390323,3.714430604509129,1.078774367297867,-0.7878881607622827,0.4994181225448812,0.31115910702043503,4.296463995424785,4.676507449300471,1.1297950743124145,0.5628488700230156,-0.5906261889139812,5.392235301335652,668.8,80.0,20.0,0.9408493518206523,592130.0,0.6044960432612391,0.798601200499251,0.4766861643772613,4.998522800661953,0.16300611209448296,0.8085542815713862,2.8514860415776577,0.0,0.0,0.9052300779606707,4.1675444287618,0.0,0.0
strict,strict_chemical,100,morgan_ridge,0.6511667130474017,0.8672066838422964,0.39739274767097443,0.39994246453213866,0.028038813116506245,4.573233686074144,115.44386290065066,-545.9773895296886,0.06554695302526312,0.06776005238502197,4.296463995424785,4.693856743095761,1.1297950743124145,0.07373705096650028,4.468714619843385,4.907457900486093,668.8,80.0,20.0,0.06958836205943954,2049.0,0.6511667130474017,0.8672066838422964,0.39994246453213866,3.108699796888027,,0.8052013014330083,3.2341372517205866,0.0,0.0,0.8985296223696104,4.44670196766575,0.0,0.0
strict,strict_chemical,100,native_affine,0.629326364081508,0.8355608695741479,0.3980909473011644,,0.10089342497662242,4.260567228618263,,,0.267486853300083,0.23626418854218292,4.296463995424785,4.694554942725951,1.1297950743124145,0.30157404234709895,3.7604770469665527,6.147556447982788,668.8,80.0,20.0,0.006624451559619046,2.0,0.6293263640815079,0.8355608695741479,,3.5448969562530515,,0.8100765285572353,3.0476622726440428,0.0,0.0,0.8962864853253136,4.18974414215088,0.0,0.0
strict,strict_chemical,100,native_continuous,0.6281891945792171,0.9149922251561944,0.713037645175738,0.3835178710308329,0.11574706656483333,4.512007856338687,1.2420909486017369,-1.9246207484227562,0.3069443201925956,0.27114935812698376,4.296463995424785,5.009501640600524,1.1297950743124145,0.34607094575441155,3.9352715969085694,6.653719711303711,668.8,80.0,20.0,0.0038428420599666423,0.0,0.6281891945792168,0.9149922251561944,0.3835178710308329,3.9551399421691893,,0.8141435514620983,3.510505184173584,0.0,0.0,0.9006535807309148,4.80849427947998,0.0,0.0
strict,strict_chemical,100,repr_ridge_stable,0.6122754230896222,0.7938020915185995,0.3076903736401771,0.4847137983860359,0.22058148895529878,3.656713645414341,3.5184271647922287,-12.594416386833872,0.5049335998315883,0.2979189876288109,4.296463995424785,4.604154369064963,1.1297950743124145,0.5706378286360811,-1.0912581820776814,6.020252944199706,668.8,80.0,20.0,0.060881681520841086,769.0,0.6122754230896222,0.7938020915185995,0.4847137983860359,5.911498242707864,,0.7994656427056203,2.7010034205521283,0.0,0.0,0.9082523294218738,4.1920379079198336,0.0,0.0
strict,strict_chemical,100,repr_ridge_unscaled,0.6078569524774817,0.7880872804437238,0.3348688590470529,0.4561214729297707,0.20786439887344774,3.7387429843653246,1.695684902375319,-3.671219115319197,0.43880725099753454,0.30612204233376894,4.296463995424785,4.631332854471839,1.1297950743124145,0.49627673825621094,0.7113791753442348,5.428063056862108,668.8,80.0,20.0,0.05500479301932501,769.0,0.6078569524774817,0.7880872804437238,0.4561214729297707,3.9642089827969276,,0.8026941632430207,2.7520020622798036,0.0,0.0,0.9003572227741824,4.0406799394824615,0.0,0.0
strict,strict_chemical,100,weighted_median,0.6398778078283737,0.9307639990050695,0.631736004575214,,3.4981324246748525e-32,4.9282,,,3.8828304270492054e-16,0.0,4.296463995424785,4.9282,1.1297950743124145,4.440892098500626e-16,4.9281999999999995,4.9281999999999995,668.8,80.0,20.0,0.006815533640619833,1.0,0.6398778078283737,0.9307639990050695,,3.2842,,0.8047236916301925,3.6203999999999996,0.0,0.06,0.8976929548973801,4.9672,0.0,0.08
strict,strict_chemical,250,descriptor_lightgbm_rdkit_mordred,0.5417881451704786,0.6715594441496845,0.22858461825141468,0.6047852350827011,0.3229277040838058,3.1365601473075664,1.4060479790114102,-2.0860281832957335,0.4897615014465046,0.46903454987424276,4.296463995424785,4.5250486136762005,1.1297950743124145,0.5531301979019501,3.04381586684837,5.4765482111449435,668.8,200.0,50.0,3.2113263050394014,857.86,0.5417881451704786,0.6715594441496845,0.6047852350827011,3.316550654464765,,0.8101036492038345,2.241415467822123,0.0,0.0,0.9072373190838054,3.217445811583953,0.0,0.0
strict,strict_chemical,250,head_pretrained,0.5681116042150473,0.7741933422451437,0.4414729698092214,0.5114955568603566,0.22858383494718001,3.7559022326423706,1.2274306229910719,-1.5350539093614706,0.44948087873115306,0.2919407875388325,4.296463995424785,4.737936965234008,1.1297950743124145,0.5079865905720024,0.6762527815500896,5.693815625508627,668.8,200.0,50.0,2.481521183800069,592130.0,0.5681116042150473,0.7741933422451437,0.5114955568603566,3.880577173646291,0.18159021838019548,0.7961688730162991,2.5726772389729815,0.0,0.0,0.8962317964966927,3.8367098649342855,0.0,0.0
strict,strict_chemical,250,head_random,0.5742824646078115,0.7716659287091058,0.39836595115110135,0.5194398777603686,0.2500072185159843,3.6212821864253772,1.0836243795961416,-0.8116881695045088,0.5111171184830346,0.3059577994122468,4.296463995424785,4.694829946575888,1.1297950743124145,0.5793793236774545,-0.5939464441935222,5.436821597417197,668.8,200.0,50.0,2.251734309718886,592130.0,0.5742824646078115,0.7716659287091058,0.5194398777603686,4.545834945230598,0.15872961528451265,0.7942518997878684,2.532450697008769,0.0,0.0,0.8950066235242518,3.7785294984181723,0.0,0.0
strict,strict_chemical,250,morgan_ridge,0.6117459103581459,0.8154200174961589,0.37400267815859367,0.5207387222995599,0.08838282404517024,4.290208212100172,24.19427208101617,-110.98985769975297,0.1627709648524582,0.16682847370733372,4.296463995424785,4.670466673583379,1.1297950743124145,0.18352878392881045,4.1130178225332115,5.172543697120854,668.8,200.0,50.0,0.1822102190001169,2049.0,0.611745910358146,0.8154200174961589,0.5207387222995599,3.1314462072076275,,0.7959911567000526,2.8481729435381857,0.0,0.0,0.8973095065474432,4.159748246219052,0.0,0.0
strict,strict_chemical,250,native_affine,0.6210374051078454,0.8326887108648975,0.41562534386314376,0.3835178291027453,0.10014097003782427,4.2813804752008995,1.5102835084982988,-2.817776868200704,0.26531854270110256,0.23490552551281724,4.296463995424785,4.71208933928793,1.1297950743124145,0.2987003102610164,3.782287302017212,6.135567674636841,668.8,200.0,50.0,0.007340242179634515,2.0,0.6210374051078453,0.8326887108648975,0.3835178291027453,3.5476855720520017,,0.7975126428756836,2.8511123020172118,0.0,0.0,0.8964436597656704,4.150723790359497,0.0,0.0
strict,strict_chemical,250,native_continuous,0.6281891945792171,0.9149922251561944,0.713037645175738,0.3835178710308329,0.11574706656483333,4.512007856338687,1.2420909486017369,-1.9246207484227562,0.3069443201925956,0.27114935812698376,4.296463995424785,5.009501640600524,1.1297950743124145,0.34607094575441155,3.9352715969085694,6.653719711303711,668.8,200.0,50.0,0.003939795660262462,0.0,0.6281891945792168,0.9149922251561944,0.3835178710308329,3.9551399421691893,,0.7913547792307761,3.235191508102417,0.0,0.0,0.9002123555579424,4.7187084823608405,0.0,0.0
strict,strict_chemical,250,repr_ridge_stable,0.5707999930774549,0.7345166206431835,0.2843645205172075,0.5414522251114512,0.31303025936621554,3.2369985853768988,0.9922756840663736,-0.27441488657911806,0.6158840018959587,0.4004498407929902,4.296463995424785,4.5808285159419935,1.1297950743124145,0.6975550016180745,-1.2876064536119671,6.483325958544023,668.8,200.0,50.0,0.13990569886023876,769.0,0.5707999930774549,0.7345166206431835,0.5414522251114512,5.959486030928508,,0.7948235815364785,2.3583530865080338,0.0,0.0,0.8919217171039087,3.447002709597905,0.0,0.0
strict,strict_chemical,250,repr_ridge_unscaled,0.5729088385123314,0.7287599779517229,0.2845133197126862,0.5307213648936303,0.3266982425113552,3.1779770471726683,1.0446335201623678,-0.5150611461818907,0.5953254732075277,0.4363577811381193,4.296463995424785,4.5809773151374715,1.1297950743124145,0.6741988460242105,0.013727472737162332,6.1650085810599515,668.8,200.0,50.0,0.12158180075901327,769.0,0.5729088385123314,0.7287599779517229,0.5307213648936303,4.503455680390678,,0.7899789210816036,2.3244085392989007,0.0,0.0,0.8953057562006034,3.4495999584343116,0.0,0.0
strict,strict_chemical,250,weighted_median,0.6371815668796053,0.931687661992995,0.642736004575214,,-6.092304563867917e-32,4.9392000000000005,,,4.874314482078825e-16,0.0,4.296463995424785,4.9392000000000005,1.1297950743124145,5.506706202140776e-16,4.9392000000000005,4.9392000000000005,668.8,200.0,50.0,0.0075435391187784265,1.0,0.6371815668796053,0.931687661992995,,3.2952,,0.7895293269962318,3.406,0.0,0.0,0.8956632922495815,4.977542168674699,0.0,0.06
strict,strict_chemical,500,descriptor_lightgbm_rdkit_mordred,0.4969902771422413,0.6027597183436793,0.18814958191756925,0.6530438952980355,0.4230911635696763,2.6666728660442556,1.186973905994913,-1.0308392071955126,0.5997765182508537,0.5339930033945328,4.296463995424785,4.484613577342355,1.1297950743124145,0.6774483749422953,2.563358137370193,5.538545935803197,668.8,400.0,100.0,7.948118509118504,1235.38,0.4969902771422413,0.6027597183436793,0.6530438952980355,3.3331987045484492,,0.786510611064866,1.7918033266495792,0.0,0.0,0.8910881376260932,2.58028234559761,0.0,0.0
strict,strict_chemical,500,head_pretrained,0.5415680157158334,0.7274725901907432,0.3994108782979228,0.5755062532819774,0.28351173705029237,3.4784162297476637,1.1805816990759994,-1.2552399796825529,0.49952026616382805,0.3318743019376252,4.296463995424785,4.695874873722708,1.1297950743124145,0.5646841591054533,0.5838041655222574,5.579808390935261,668.8,400.0,100.0,4.655440185158514,592130.0,0.5415680157158334,0.7274725901907432,0.5755062532819774,4.005639192314607,0.16792124620318963,0.7805562417765367,2.2092845975240074,0.0,0.0,0.8864213277480912,3.3872318363189695,0.0,0.0
strict,strict_chemical,500,head_random,0.5404160974541745,0.724518238986028,0.39596931443533046,0.5862782361990453,0.297817414925325,3.413476076913085,1.1449649977954566,-1.0872784122397559,0.5266747948052148,0.3482831396621129,4.296463995424785,4.692433309860117,1.1297950743124145,0.5955357915619343,0.13563454548517867,5.587351725896201,668.8,400.0,100.0,4.440188475920295,592130.0,0.5404160974541746,0.724518238986028,0.5862782361990453,4.508366753375196,0.1864962854018157,0.780526256903234,2.1909842079798376,0.0,0.0,0.8870500702630614,3.350678878148398,0.0,0.0
strict,strict_chemical,500,morgan_ridge,0.5776983098554144,0.7649189686809439,0.3443884117008762,0.5820977530352703,0.15578994320916106,3.971371752132958,2.341760819897682,-6.576777961436742,0.2593186462243826,0.266117028564438,4.296463995424785,4.640852407125663,1.1297950743124145,0.29251375855198897,3.7604571968148885,5.42565466618875,668.8,400.0,100.0,0.390372892980231,2049.0,0.5776983098554143,0.7649189686809439,0.5820977530352703,3.197876277659099,,0.7779282242689508,2.4343599829050704,0.0,0.0,0.8818213349086581,3.6058039427849127,0.0,0.0
strict,strict_chemical,500,native_affine,0.6188135644773279,0.8314397984682259,0.41744387630215335,0.3835178710308329,0.09849854287730336,4.290337878209296,1.4883869730579187,-2.7207408456245172,0.2615222981122401,0.231432669669851,4.296463995424785,4.713907871726939,1.1297950743124145,0.2945160478698504,3.7983408975601196,6.121209993362426,668.8,400.0,100.0,0.007852630918496289,2.0,0.6188135644773279,0.8314397984682259,0.3835178710308329,3.5372313518524168,,0.7799553359648415,2.6149329154968264,0.0,0.0,0.8849889906286083,3.925425671386719,0.0,0.0
strict,strict_chemical,500,native_continuous,0.6281891945792171,0.9149922251561944,0.713037645175738,0.3835178710308329,0.11574706656483333,4.512007856338687,1.2420909486017369,-1.9246207484227562,0.3069443201925956,0.27114935812698376,4.296463995424785,5.009501640600524,1.1297950743124145,0.34607094575441155,3.9352715969085694,6.653719711303711,668.8,400.0,100.0,0.003973144580377266,0.0,0.6281891945792168,0.9149922251561944,0.3835178710308329,3.9551399421691893,,0.7768465311529407,3.002731830596923,0.0,0.0,0.886932815982385,4.453515017700195,0.0,0.0
strict,strict_chemical,500,repr_ridge_stable,0.536892354936063,0.67702449479423,0.26160350092577134,0.5953044281523975,0.3709069485924543,2.9665422152375935,1.011599312296871,-0.3220636427776118,0.6242447836857212,0.46171462610204556,4.296463995424785,4.558067496350557,1.1297950743124145,0.7078390070047624,0.2932439424476265,6.471459388472904,668.8,400.0,100.0,0.28777999761892714,769.0,0.536892354936063,0.67702449479423,0.5953044281523975,4.782141696370577,0.07678798735675438,0.790214279960259,2.070956181123621,0.0,0.0,0.8947379232566258,3.055019374892995,0.0,0.0
strict,strict_chemical,500,repr_ridge_unscaled,0.5434413239744336,0.6773559921240324,0.24940178751332656,0.587892798933868,0.39234359933757296,2.8622415095711546,0.9769790353038499,-0.15090767807735017,0.6391602820085626,0.5039270372839936,4.296463995424785,4.545865782938112,1.1297950743124145,0.7244172660343332,0.6174191690448014,6.215397211307504,668.8,400.0,100.0,0.25403357665956716,769.0,0.5434413239744336,0.6773559921240324,0.587892798933868,4.017095656173466,0.07681110437962262,0.7828280658414114,2.0269769641533846,0.0,0.0,0.88947481718178,3.003149932657838,0.0,0.0
strict,strict_chemical,500,weighted_median,0.6355671114648467,0.9302273556997518,0.642736004575214,,-1.4300963796264957e-32,4.9392000000000005,,,3.804487031187979e-16,0.0,4.296463995424785,4.9392000000000005,1.1297950743124145,4.263256414560601e-16,4.9392000000000005,4.9392000000000005,668.8,400.0,100.0,0.007810575259791222,1.0,0.6355671114648466,0.9302273556997518,,3.2952,,0.7735285035310544,3.1439999999999997,0.0,0.0,0.8891755054912595,4.827200000000001,0.0,0.0
