lane,split,n_train,method,stratum,prediction_rows,unique_compounds,chemical_groups,effective_n_identity,effective_n_cluster,sparse,weighted_mae,mae,bias,weighted_bias,weight_sum,weight_share
strict,strict_chemical,500,descriptor_lightgbm_rdkit_mordred,"novelty_[0.2,0.35)",32534,3319,1958,2740.662221501643,987.0695084765948,False,0.4904345277782704,0.5927976363694667,0.17954540763586044,-0.062288164139259916,217667.82527348615,0.9806762460965663
strict,strict_chemical,500,descriptor_lightgbm_rdkit_mordred,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,descriptor_lightgbm_rdkit_mordred,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,descriptor_lightgbm_rdkit_mordred,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,head_pretrained,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.5414470219627506,0.7274680263354465,0.3993974660133043,0.09452228932712481,221956.86511208978,1.0
strict,strict_chemical,500,head_pretrained,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.2809748736648903,1.4690638997105252,1.405523463330367,1.2229453061674407,36299.730764192434,0.16354407756597578
strict,strict_chemical,500,head_pretrained,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.39685434577124024,0.3945853032780021,-0.0522258152780635,-0.12610726979697978,185657.13434789734,0.8364559224340242
strict,strict_chemical,500,head_pretrained,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.229603366632165,1.2305616780094764,-1.2305616780094764,-1.229603366632165,5565.977961432507,0.025076845262802072
strict,strict_chemical,500,head_pretrained,"novelty_[0,0.2)",906,257,226,104.98153468456758,66.07313645711439,False,0.8938075963592947,1.2128739581864418,0.7395940948432455,0.21459038416944695,4289.039838603632,0.01932375390343361
strict,strict_chemical,500,head_pretrained,"novelty_[0.2,0.35)",32534,3319,1958,2740.662221501643,987.0695084765948,False,0.534503926265253,0.7139505438784168,0.38992374173347627,0.09215640524904888,217667.82527348615,0.9806762460965663
strict,strict_chemical,500,head_pretrained,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,head_pretrained,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,head_pretrained,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,head_random,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.5403242071805248,0.7245157004175116,0.39596085229705985,0.09746093264720625,221956.86511208978,1.0
strict,strict_chemical,500,head_random,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.268019128487885,1.4550911209601696,1.3795213812397868,1.2000301321720934,36299.730764192434,0.16354407756597578
strict,strict_chemical,500,head_random,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.39804510858995373,0.396579766413095,-0.04553338859750908,-0.11811368145109574,185657.13434789734,0.8364559224340242
strict,strict_chemical,500,head_random,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.221286838057549,1.2220659366364597,-1.2220659366364597,-1.221286838057549,5565.977961432507,0.025076845262802072
strict,strict_chemical,500,head_random,"novelty_[0,0.2)",906,257,226,104.98153468456758,66.07313645711439,False,0.9078305709267537,1.2260051337855293,0.7121022848003821,0.1898684317721764,4289.039838603632,0.01932375390343361
strict,strict_chemical,500,head_random,"novelty_[0.2,0.35)",32534,3319,1958,2740.662221501643,987.0695084765948,False,0.5330826709862458,0.7105503279877021,0.38715701207304776,0.09564008730805353,217667.82527348615,0.9806762460965663
strict,strict_chemical,500,head_random,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,head_random,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,head_random,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,morgan_ridge,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.5776620754304645,0.7649173377252994,0.34437385769779166,-0.021085182654502595,221956.86511208978,1.0
strict,strict_chemical,500,morgan_ridge,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.3037334795855315,1.5552230561998919,1.555067507039572,1.3035578831580688,36299.730764192434,0.16354407756597578
strict,strict_chemical,500,morgan_ridge,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.4357004073320008,0.4101700568155602,-0.19907441817659496,-0.28007973633293687,185657.13434789734,0.8364559224340242
strict,strict_chemical,500,morgan_ridge,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.4470123841770186,1.448861629956463,-1.448861629956463,-1.4470123841770186,5565.977961432507,0.025076845262802072
strict,strict_chemical,500,morgan_ridge,"novelty_[0,0.2)",906,257,226,104.98153468456758,66.07313645711439,False,0.999154010852459,1.3129090314669785,0.86765434973612,0.1164926007080959,4289.039838603632,0.01932375390343361
strict,strict_chemical,500,morgan_ridge,"novelty_[0.2,0.35)",32534,3319,1958,2740.662221501643,987.0695084765948,False,0.5693567795035002,0.7496569801138785,0.32980165244215986,-0.023796086725913098,217667.82527348615,0.9806762460965663
strict,strict_chemical,500,morgan_ridge,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,morgan_ridge,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,morgan_ridge,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,native_affine,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.6187575493070071,0.8314368326405891,0.41742928672877616,0.03085966335287174,221956.86511208978,1.0
strict,strict_chemical,500,native_affine,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.4612337945419989,1.7243381739399146,1.7239796311606772,1.4606893544523527,36299.730764192434,0.16354407756597578
strict,strict_chemical,500,native_affine,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.45403637667513885,0.4306370971180149,-0.16904651779091584,-0.24870100641541834,185657.13434789734,0.8364559224340242
strict,strict_chemical,500,native_affine,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.2744874236970907,1.274918201250792,-1.274918201250792,-1.2744874236970907,5565.977961432507,0.025076845262802072
strict,strict_chemical,500,native_affine,"novelty_[0,0.2)",906,257,226,104.98153468456758,66.07313645711439,False,1.1017576521423227,1.588712488946555,1.3610081791514403,0.6571987197009906,4289.039838603632,0.01932375390343361
strict,strict_chemical,500,native_affine,"novelty_[0.2,0.35)",32534,3319,1958,2740.662221501643,987.0695084765948,False,0.6092402645153412,0.8103483791884097,0.3911526998800969,0.018517953402054723,217667.82527348615,0.9806762460965663
strict,strict_chemical,500,native_affine,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,native_affine,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,native_affine,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,native_continuous,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.6280511826964411,0.9149869590388832,0.7130316378920539,0.3341676717602927,221956.86511208978,1.0
strict,strict_chemical,500,native_continuous,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.7297461583641474,1.9913497362265713,1.9913497362265713,1.7297461583641474,36299.730764192434,0.16354407756597578
strict,strict_chemical,500,native_continuous,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.412647497072042,0.4318362496946697,0.13922854002612672,0.06130380632385631,185657.13434789734,0.8364559224340242
strict,strict_chemical,500,native_continuous,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,0.9285451624486243,0.9289999227269382,-0.9286158903412483,-0.9281587826650957,5565.977961432507,0.025076845262802072
strict,strict_chemical,500,native_continuous,"novelty_[0,0.2)",906,257,226,104.98153468456758,66.07313645711439,False,1.2248516109495344,1.79410218257727,1.6795445531045965,0.9962033049667612,4289.039838603632,0.01932375390343361
strict,strict_chemical,500,native_continuous,"novelty_[0.2,0.35)",32534,3319,1958,2740.662221501643,987.0695084765948,False,0.616291517209559,0.8905055429042003,0.6861163891927683,0.32112257792600607,217667.82527348615,0.9806762460965663
strict,strict_chemical,500,native_continuous,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,native_continuous,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,native_continuous,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,repr_ridge_stable,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.5368115522245734,0.6770202670172503,0.26159024270884257,-0.004774457682869667,221956.86511208978,1.0
strict,strict_chemical,500,repr_ridge_stable,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.0688676524239473,1.2438923088835028,1.125570256576972,0.9529246668589451,36299.730764192434,0.16354407756597578
strict,strict_chemical,500,repr_ridge_stable,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.43278380636648817,0.4225664388658475,-0.12622747582121893,-0.19202403737759363,185657.13434789734,0.8364559224340242
strict,strict_chemical,500,repr_ridge_stable,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.2357732117989009,1.2372445014856028,-1.2372445014856028,-1.2357732117989009,5565.977961432507,0.025076845262802072
strict,strict_chemical,500,repr_ridge_stable,"novelty_[0,0.2)",906,257,226,104.98153468456758,66.07313645711439,False,0.865700933676414,1.1151127075821468,0.547732763803797,0.029121946232298777,4289.039838603632,0.01932375390343361
strict,strict_chemical,500,repr_ridge_stable,"novelty_[0.2,0.35)",32534,3319,1958,2740.662221501643,987.0695084765948,False,0.5303309450987004,0.6648203607299262,0.2536218058700884,-0.005442370024047749,217667.82527348615,0.9806762460965663
strict,strict_chemical,500,repr_ridge_stable,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,repr_ridge_stable,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,repr_ridge_stable,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,repr_ridge_unscaled,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.543339324916579,0.6773512103540872,0.24939368884340468,-0.007337625018760502,221956.86511208978,1.0
strict,strict_chemical,500,repr_ridge_unscaled,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.0492390137779763,1.2162950696340862,1.0812016205253647,0.9199060117234025,36299.730764192434,0.16354407756597578
strict,strict_chemical,500,repr_ridge_unscaled,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.44442568734558396,0.43543360280899246,-0.12398283508315976,-0.1886325398884425,185657.13434789734,0.8364559224340242
strict,strict_chemical,500,repr_ridge_unscaled,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.2233094844427754,1.2250780971113446,-1.2250780971113446,-1.2233094844427754,5565.977961432507,0.025076845262802072
strict,strict_chemical,500,repr_ridge_unscaled,"novelty_[0,0.2)",906,257,226,104.98153468456758,66.07313645711439,False,0.8916891608763454,1.115676421013828,0.5881305757502047,0.06820347337448779,4289.039838603632,0.01932375390343361
strict,strict_chemical,500,repr_ridge_unscaled,"novelty_[0.2,0.35)",32534,3319,1958,2740.662221501643,987.0695084765948,False,0.5364752588915462,0.6651448219340428,0.2399606151501127,-0.008826126041148324,217667.82527348615,0.9806762460965663
strict,strict_chemical,500,repr_ridge_unscaled,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,repr_ridge_unscaled,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,repr_ridge_unscaled,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,weighted_median,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.6354394223486307,0.9302184671701158,0.6427169395284489,0.21338564480325928,221956.86511208978,1.0
strict,strict_chemical,500,weighted_median,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.8301279846233989,2.104103281853282,2.104103281853282,1.8301279846233989,36299.730764192434,0.16354407756597578
strict,strict_chemical,500,weighted_median,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.40185360670003656,0.40329270113382476,-0.013260638742143536,-0.10272023422301713,185657.13434789734,0.8364559224340242
strict,strict_chemical,500,weighted_median,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.3608315811192007,1.3613848967297761,-1.3613848967297761,-1.3608315811192007,5565.977961432507,0.025076845262802072
strict,strict_chemical,500,weighted_median,"novelty_[0,0.2)",906,257,226,104.98153468456758,66.07313645711439,False,1.1679970299270248,1.731148634272188,1.4607167078911674,0.6160790634497049,4289.039838603632,0.01932375390343361
strict,strict_chemical,500,weighted_median,"novelty_[0.2,0.35)",32534,3319,1958,2740.662221501643,987.0695084765948,False,0.6249456307540976,0.9079143320685459,0.6199374537555151,0.20545076461070896,217667.82527348615,0.9806762460965663
strict,strict_chemical,500,weighted_median,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,weighted_median,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,500,weighted_median,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
original,chemical_cluster,-1,head_pretrained,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.5025340320486071,0.6523233039781254,0.32999271608454017,0.06348943010247313,221956.86511208978,1.0
original,chemical_cluster,-1,head_pretrained,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.0862405080966604,1.2444465174234665,1.1875008290975404,1.020560115262679,36299.730764192434,0.16354407756597578
original,chemical_cluster,-1,head_pretrained,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.38840759139076764,0.3865348944766639,-0.054919937763582984,-0.12363727696236707,185657.13434789734,0.8364559224340242
original,chemical_cluster,-1,head_pretrained,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.164456656515067,1.1654114255991328,-1.1654114255991328,-1.164456656515067,5565.977961432507,0.025076845262802072
original,chemical_cluster,-1,head_pretrained,"novelty_[0,0.2)",208,39,32,15.180064056421697,7.742842710244153,True,0.9564780124827847,1.1124209074408582,0.5739446241809771,-0.009751937592115779,1019.7514963652806,0.004594367900494084
